start_lat,start_lon,end_lat,end_lon,distance_km,num_passengers,time_of_day,day_of_week,holiday_indicator,demand_supply_ratio,real_time_demand,driver_availability,surge_multiplier,traffic_delay_minutes,temperature_celsius,humidity,visibility,wind_speed,air_quality_index,fuel_price_per_liter,population_density,safety_score,infrastructure_development,event_ongoing,toll_charges,driver_rating,public_transport_proximity,fare_amount,compute_capability,device_ram,hashed_user_id,local_fare_variance,accuracy_drift_score
12.934103,77.605984,9.57046,76.32756,9.8,4,1,3,0,5.38,43,8,2.31,16.1,34.1,84.1,0.5,2.7,89,106.05,20,6.2,8.5,0,0.0,3.1,6.09,447.7,4.8,8,-4471161472809198486,0.11,0.4
12.940114,77.633133,34.08565,74.80555,13.4,3,13,4,0,12.67,38,3,4.5,25.1,28.6,87.2,9.1,9.4,107,105.4,42,7.1,8.5,0,0.0,4.3,12.0,817.76,4.8,8,-4504469434291068891,0.99,0.37
13.013553,77.61713,25.66795,85.83636,2.9,2,9,0,0,34.0,34,1,10.9,16.2,26.4,54.0,14.9,5.8,108,99.3,24,6.6,8.5,0,0.0,4.3,3.71,482.06,2.4,4,7960955676794382871,0.18,0.36
13.021757,77.621196,11.50526,77.23826,13.8,3,2,2,0,2.28,41,18,1.38,9.4,32.2,78.2,2.1,18.2,68,103.05,29,6.0,8.5,0,0.0,4.1,8.22,461.29,2.4,4,1947233457501896226,0.13,0.42
13.03795,77.560522,25.66795,85.83636,10.5,3,8,3,0,2.53,38,15,1.46,14.2,20.2,70.1,8.6,10.0,117,102.7,53,6.3,8.5,0,0.0,3.8,8.81,338.43,2.4,4,1785237987102830006,0.22,0.49
12.978622,77.613356,25.6439,77.9129,11.0,2,8,3,1,1.68,47,28,1.2,16.5,29.4,93.0,10.5,9.6,53,102.05,26,6.4,8.5,1,0.0,4.3,8.99,324.1,4.8,8,-6572053894703736139,0.19,0.11
12.945995,77.553089,21.34222,71.30633,9.5,1,8,2,0,2.0,36,18,1.3,5.6,24.3,60.6,13.4,8.1,97,103.1,16,6.5,8.5,0,0.0,3.8,1.05,267.43,4.8,8,-8924905868588267127,0.36,0.11
13.010518,77.628125,20.88197,85.83334,10.6,1,0,0,0,5.56,50,9,2.37,17.3,33.8,43.3,10.2,0.7,98,105.25,24,6.8,8.5,1,0.0,3.5,5.94,442.58,2.4,4,4475537084784796183,0.1,0.16
12.857156,77.59176,11.50526,77.23826,1.9,3,19,4,0,1.29,101,78,1.09,13.1,16.7,98.4,1.5,1.5,107,102.9,44,6.5,8.5,1,0.0,3.6,10.48,91.92,4.8,8,-1167243928440504019,0.75,0.22
13.011319,77.564576,22.10194,85.37752,13.8,2,12,4,0,2.09,48,23,1.33,14.5,37.4,50.0,9.4,8.3,92,108.45,29,6.0,8.5,0,0.0,3.1,6.71,413.28,4.8,8,-267143592905636392,0.05,0.29
12.958157,77.534535,15.45144,78.14797,4.9,4,8,3,0,4.33,39,9,2.0,14.8,30.6,87.9,7.4,2.2,101,107.35,34,6.4,8.5,0,9.8,4.7,1.61,264.42,2.4,4,3506030155616040101,0.38,0.18
12.834028,77.530911,10.12268,77.54372,6.1,4,16,0,0,34.0,34,1,10.9,17.2,32.6,60.9,2.7,1.3,111,104.55,39,6.2,8.5,1,0.0,2.0,3.14,1093.78,2.4,4,1799534954558711585,1.57,0.53
12.964313,77.651956,25.87498,86.59611,8.4,3,4,4,0,32.0,32,1,10.3,18.2,26.9,71.2,2.3,0.7,98,103.15,22,6.0,8.5,0,16.8,3.0,5.04,1440.77,2.4,4,-2667964311842361951,2.45,0.29
12.954226,77.569382,21.46527,83.97573,5.3,4,18,3,0,1.56,89,57,1.17,4.3,31.4,34.4,0.2,5.7,112,102.95,22,6.6,8.5,1,0.0,4.5,5.36,220.28,4.8,8,-674552474014150465,0.43,0.25
12.905793,77.558259,24.81757,84.63445,6.3,4,3,5,0,2.35,40,17,1.41,12.3,32.9,61.0,11.3,5.5,113,107.8,23,6.9,8.5,0,12.6,2.4,3.67,245.14,2.4,4,431250099681251468,0.39,0.13
13.051044,77.590065,28.92694,78.23456,6.8,3,3,2,0,42.0,42,1,13.3,23.0,20.8,100.0,2.1,4.2,1,102.25,29,6.5,8.5,0,0.0,4.6,8.72,1586.5,4.8,8,-6276821490087588054,2.83,0.08
12.981912,77.573518,9.57046,76.32756,2.0,1,13,5,0,1.69,54,32,1.21,18.9,40.1,58.0,8.6,3.4,97,108.0,18,6.6,8.5,0,0.0,4.6,8.86,85.14,2.4,4,8983318866015685266,0.8,0.04
12.953296,77.5444,20.88098,75.11937,7.7,2,21,2,0,2.41,41,17,1.42,15.2,20.6,88.0,2.0,7.2,67,102.45,31,6.7,8.5,0,0.0,2.5,7.15,284.07,2.4,4,6772900899290583886,0.32,0.66
12.994023,77.628104,25.66795,85.83636,3.5,4,18,5,0,1.6,88,55,1.18,9.1,30.0,59.8,8.6,11.0,101,105.5,29,7.2,8.5,0,0.0,4.3,10.84,139.82,4.8,8,-7603103323982254598,0.65,0.05
12.995604,77.687211,14.62072,74.83554,13.0,1,9,0,0,1.78,41,23,1.23,5.7,34.4,61.7,9.1,2.5,110,104.45,18,6.4,8.5,0,0.0,4.7,3.09,365.36,2.4,4,6979070805475479370,0.12,0.06
12.97718,77.546389,26.32293,91.00632,19.6,2,9,4,0,35.0,35,1,11.2,16.0,27.9,60.7,11.3,17.9,96,109.65,39,6.2,8.5,0,0.0,3.8,1.66,2467.13,2.4,4,-6964929081646298179,4.83,0.43
12.991609,77.565301,30.21121,74.4818,6.9,2,3,5,0,31.0,31,1,10.0,18.2,29.9,53.5,7.6,7.8,91,108.0,24,6.5,8.5,0,0.0,2.8,0.76,1068.5,2.4,4,8415726808698416427,1.56,0.31
13.105965,77.605924,25.13915,73.06784,2.2,3,7,1,0,1.38,44,32,1.11,13.4,25.9,81.0,10.9,11.8,100,103.0,27,7.0,8.5,0,0.0,2.8,3.23,104.98,4.8,8,-5608917402097946669,0.78,0.4
13.021888,77.548223,21.34222,71.30633,11.9,3,22,5,0,1.5,39,26,1.15,15.3,21.4,38.9,8.7,7.2,118,105.95,21,6.2,8.5,1,23.8,4.9,5.95,398.42,2.4,4,8471007249781460445,0.01,0.08
12.935379,77.614568,26.11527,86.59509,9.3,2,0,4,0,1.71,36,21,1.21,8.5,31.3,65.7,10.8,3.7,68,103.1,46,6.3,8.5,0,18.6,3.6,2.28,317.21,4.8,8,-6176591220507560794,0.24,0.24
13.007878,77.530247,26.76628,83.36889,9.4,3,16,3,1,11.5,46,4,4.15,16.8,35.3,38.9,0.2,3.9,97,107.2,50,6.6,8.5,0,0.0,4.7,7.59,588.07,4.8,8,8546169093983734109,0.43,0.06
12.91257,77.566703,18.87813,72.93924,9.3,3,15,3,0,2.25,45,20,1.38,15.3,24.0,45.3,10.7,10.3,103,103.95,33,6.3,8.5,0,18.6,3.2,6.3,317.78,4.8,8,7729748162010116736,0.25,0.23
12.96731,77.53487,24.05979,77.40858,5.8,3,14,0,0,38.0,38,1,12.1,12.2,24.8,82.7,9.7,0.6,100,101.1,18,6.0,8.5,0,0.0,3.2,3.89,871.11,2.4,4,5384900745691140164,1.05,0.3
12.975081,77.600655,30.81383,75.16878,19.3,3,11,5,0,41.0,41,1,13.0,5.7,28.0,46.5,12.8,6.3,87,109.4,26,6.3,8.5,0,0.0,4.3,4.88,2570.75,2.4,4,-5243011209224772003,5.14,0.2
12.976165,77.64072,15.5439,73.7553,13.6,3,0,4,0,6.6,33,5,2.68,15.7,27.3,55.0,11.6,14.7,99,105.85,28,6.3,8.5,1,0.0,4.2,7.32,575.08,4.8,8,-244803701082260190,0.32,0.16
12.982247,77.673065,20.88197,85.83334,9.8,1,12,5,0,12.75,51,4,4.53,14.9,28.7,92.6,8.7,1.1,104,102.3,20,5.8,8.5,0,0.0,3.2,5.97,594.5,2.4,4,7555383483634465583,0.44,0.28
13.007841,77.654099,12.1277,78.15794,3.2,4,4,6,0,1.95,41,21,1.29,14.1,37.3,64.0,13.1,6.4,102,109.1,38,5.9,8.5,0,0.0,3.1,11.5,154.22,4.8,8,-9126547658278024026,0.65,0.33
12.979014,77.551748,25.49043,85.94001,17.5,1,12,0,0,1.32,41,31,1.1,20.8,28.7,61.5,10.0,9.2,97,98.75,27,6.8,8.5,0,0.0,3.8,2.83,453.3,2.4,4,-6414630955279368229,0.05,0.6
12.964744,77.646588,23.1959,86.51499,2.1,1,10,2,0,3.27,36,11,1.68,20.5,31.3,42.5,0.4,10.3,90,109.4,30,7.0,8.5,0,0.0,3.5,5.79,96.1,2.4,4,268356149311353609,0.73,0.57
12.914859,77.590997,25.66795,85.83636,4.3,3,6,3,0,10.75,43,4,3.92,8.9,27.0,66.4,9.4,13.3,80,102.05,38,6.3,8.5,0,0.0,2.7,0.93,275.22,4.8,8,-1454992714865418111,0.34,0.1
12.91058,77.58933,26.44931,91.61356,14.4,3,22,6,1,1.46,38,26,1.14,9.4,35.3,47.5,8.9,8.2,96,106.5,18,6.4,8.5,1,0.0,3.3,8.27,404.88,4.8,8,-5658521670399116952,0.07,0.36
12.923669,77.609327,26.11527,86.59509,4.4,1,7,5,0,35.0,35,1,11.2,16.3,31.9,82.5,10.6,4.9,93,103.2,30,7.3,8.5,0,0.0,4.7,2.76,897.07,2.4,4,4852034660090580236,1.17,0.15
12.986218,77.656439,22.10194,85.37752,11.9,3,15,1,0,44.0,44,1,13.9,20.4,33.1,56.3,7.9,8.0,112,106.4,29,5.7,8.5,0,0.0,3.4,0.96,1984.32,2.4,4,-2890669115910934723,3.68,0.15
13.09483,77.54684,12.04161,75.35927,1.5,2,1,0,0,41.0,41,1,13.0,13.4,21.0,55.4,2.3,10.9,96,100.05,34,7.1,8.5,0,0.0,3.9,5.95,444.19,2.4,4,-8019899343643916696,0.01,0.64
12.861202,77.556192,21.59983,71.21169,4.2,1,18,5,0,1.73,102,59,1.22,19.8,19.5,77.9,1.7,2.9,53,102.55,33,6.1,8.5,0,0.0,4.4,2.13,152.25,1.2,2,1423179439068499672,0.64,0.18
12.954253,77.553303,25.13915,73.06784,11.6,2,13,6,0,36.0,36,1,11.5,17.0,22.6,86.7,1.7,1.7,102,103.7,24,6.7,8.5,0,0.0,3.5,8.77,1686.88,4.8,8,-5447232341502602684,2.97,0.1
13.005975,77.616145,15.5439,73.7553,5.3,1,5,1,0,1.5,39,26,1.15,29.2,25.3,55.7,0.2,1.4,80,101.0,21,6.8,8.5,0,10.6,4.8,2.8,182.75,4.8,8,3248643035333534771,0.54,0.27
12.974232,77.542343,22.19303,88.18466,5.2,1,1,6,0,47.0,47,1,14.8,13.7,28.5,70.7,2.6,10.0,125,100.8,31,6.3,8.5,0,0.0,4.0,4.01,1085.95,2.4,4,-1214773490692174829,1.62,0.25
12.96271,77.590098,9.82564,78.25795,5.2,1,23,3,0,1.36,49,36,1.11,15.8,33.8,90.9,2.1,8.4,102,108.2,18,7.2,8.5,0,0.0,2.6,6.85,173.89,4.8,8,-6754496761262100289,0.56,0.35
12.951359,77.619384,25.75728,75.37991,2.7,2,15,2,0,3.6,36,10,1.78,19.1,35.3,81.2,8.5,9.4,88,109.15,27,6.6,8.5,0,0.0,4.9,8.67,113.5,2.4,4,-4737438243985493327,0.76,0.71
12.974828,77.634548,21.59983,71.21169,13.2,4,23,3,0,22.5,45,2,7.45,16.4,25.9,58.9,8.3,10.1,72,106.45,32,5.6,8.5,1,0.0,2.9,1.4,1335.5,4.8,8,3624293221791659370,2.17,0.32
13.112551,77.547961,25.6439,77.9129,18.5,3,22,1,0,8.8,44,5,3.34,12.6,31.5,91.0,11.2,6.6,112,103.7,26,5.7,8.5,0,0.0,2.9,4.96,899.86,4.8,8,-1514072623890840634,1.15,0.08
12.936624,77.62616,14.62072,74.83554,13.0,3,10,6,0,10.0,40,4,3.7,10.1,30.4,70.4,14.5,6.8,74,102.15,30,7.0,8.5,0,0.0,4.0,2.68,664.32,4.8,8,-5186635450662434586,0.62,0.14
12.974532,77.61275,25.75728,75.37991,5.8,3,5,5,0,29.0,29,1,9.4,17.1,16.4,67.3,6.4,0.7,77,103.65,28,6.3,8.5,0,0.0,4.2,12.0,809.59,4.8,8,3229103882060138069,0.92,0.17
12.928318,77.5019,10.58806,77.24779,8.6,4,22,3,0,4.38,35,8,2.01,13.0,28.2,100.0,2.2,18.8,61,100.45,29,6.8,8.5,0,17.2,2.8,4.02,417.11,4.8,8,-5194908383996139902,-0.0,0.32
12.9263,77.700227,11.50526,77.23826,6.7,2,6,5,0,3.5,49,14,1.75,13.0,18.7,70.7,10.5,7.5,97,105.7,15,5.9,8.5,0,0.0,3.4,5.53,268.0,4.8,8,6869122488045983313,0.37,0.36
12.871572,77.627675,16.06213,76.0586,9.6,3,17,2,0,1.13,104,92,1.04,21.4,9.9,90.3,1.5,11.8,84,100.85,43,6.8,8.5,0,19.2,3.9,4.73,292.05,2.4,4,-5176972595876779751,0.33,0.34
