start_lat,start_lon,end_lat,end_lon,distance_km,num_passengers,time_of_day,day_of_week,holiday_indicator,demand_supply_ratio,real_time_demand,driver_availability,surge_multiplier,traffic_delay_minutes,temperature_celsius,humidity,visibility,wind_speed,air_quality_index,fuel_price_per_liter,population_density,safety_score,infrastructure_development,event_ongoing,toll_charges,driver_rating,public_transport_proximity,fare_amount,compute_capability,device_ram,hashed_user_id,local_fare_variance,accuracy_drift_score
13.041518,80.267644,15.73628,75.96976,5.9,4,21,0,0,1.36,38,28,1.11,13.7,29.2,86.5,10.9,6.449999999999999,139,104.25,17,6.7,7.2,0,0.0,3.9,7.31,207.67,1.2,2,5861688729899381674,0.33,0.53
13.129403,80.187034,25.49043,85.94001,6.8,2,12,3,0,1.84,35,19,1.25,10.8,15.4,80.3,7.2,14.1,172,104.7,28,5.9,7.2,1,0.0,2.6,5.47,222.57,2.4,4,-4099513273104394641,0.28,0.26
13.059877,80.203522,23.1959,86.51499,1.2,2,17,4,0,1.82,93,51,1.25,18.0,27.6,100.0,2.2,12.3,135,106.3,21,6.8,7.2,1,2.4,4.6,3.14,59.02,2.4,4,-685075636396875473,0.83,0.13
13.022659,80.263337,25.66795,85.83636,2.7,3,6,5,0,1.4,35,25,1.12,19.2,28.8,85.3,10.4,1.95,67,106.0,16,6.3,7.2,0,0.0,3.6,9.24,96.55,1.2,2,7552051022232940997,0.68,0.5
13.051463,80.236648,32.55531,76.12647,34.2,3,13,5,0,3.3,33,10,1.69,14.3,25.7,93.5,7.8,21.0,162,109.15,15,6.6,7.2,0,0.0,4.0,4.91,1080.92,1.2,2,7116174862688598699,2.41,0.12
13.005748,80.19012,12.95629,78.27539,5.5,3,3,6,0,34.0,34,1,10.9,6.3,25.4,88.9,13.4,16.6,122,109.75,19,6.7,7.2,1,11.0,2.8,3.51,768.15,2.4,4,-8773501954946357695,1.37,0.1
13.004153,80.266427,10.12268,77.54372,6.7,2,13,2,0,8.0,32,4,3.1,22.0,28.7,95.0,1.3,18.15,159,103.95,31,6.5,7.2,1,13.4,4.4,7.8,380.36,4.8,8,4635895559919698069,0.2,0.3
13.021011,80.254799,24.81757,84.63445,14.3,4,17,5,0,1.55,104,67,1.17,11.8,31.8,94.2,0.1,14.2,167,111.25,26,6.5,7.2,0,0.0,1.9,0.93,440.3,1.2,2,2920996337140283732,0.39,0.62
13.116743,80.212618,17.54907,82.85749,1.7,3,23,0,0,1.73,52,30,1.22,28.1,25.5,84.4,12.0,10.35,117,104.25,44,6.5,7.2,0,0.0,3.5,1.89,88.09,1.2,2,-7445617506613722735,0.77,0.35
12.994966,80.32345,25.6439,77.9129,9.3,3,12,2,0,35.0,35,1,11.2,14.2,27.9,95.2,9.4,18.3,150,109.7,18,6.3,7.2,0,18.6,4.2,2.76,1347.61,2.4,4,-4761492350855102234,3.19,0.1
13.036551,80.317136,12.25282,79.41727,24.6,2,23,0,0,40.0,40,1,12.7,16.7,19.5,98.0,2.2,11.9,148,103.35,29,5.8,7.2,0,0.0,4.3,3.69,3646.9,2.4,4,3710156530508659,10.41,0.21
13.112391,80.216524,18.51957,73.85535,1.4,3,5,4,0,25.0,25,1,8.2,12.6,28.3,81.8,11.3,9.9,144,106.45,23,7.5,7.2,0,2.8,3.3,1.67,259.02,2.4,4,5899723322824380041,0.17,0.34
13.127507,80.209316,27.9247,78.40102,13.1,1,3,3,0,2.5,50,20,1.45,16.7,29.7,87.3,11.2,19.5,148,104.55,46,6.9,7.2,0,26.2,3.0,8.75,445.63,2.4,4,5477340553605493316,0.35,0.68
13.114164,80.263325,30.21121,74.4818,10.6,2,14,2,0,7.2,36,5,2.86,17.0,17.4,100.0,2.3,10.2,118,104.15,28,5.7,7.2,0,0.0,3.3,4.36,547.19,1.2,2,-1345675577963833439,0.73,0.18
13.076617,80.344618,24.05979,77.40858,8.1,2,22,5,0,36.0,36,1,11.5,12.0,28.9,88.6,10.4,9.9,124,108.65,19,6.4,7.2,1,0.0,4.0,2.0,1086.42,4.8,8,2301794166979343293,2.4,0.49
13.076571,80.172927,21.59983,71.21169,6.1,5,15,3,0,39.0,39,1,12.4,11.6,27.3,100.0,1.3,31.8,121,104.3,16,5.8,7.2,0,0.0,4.2,9.73,1588.8,1.2,2,8342892810853452662,4.0,0.36
13.05827,80.350001,30.81383,75.16878,15.4,2,8,6,1,19.0,38,2,6.4,10.7,32.5,78.6,13.0,14.8,143,112.1,16,6.8,7.2,0,0.0,4.0,4.61,1307.54,1.2,2,6528454618548983360,3.06,0.18
13.064777,80.271242,12.1277,78.15794,10.7,2,7,3,0,8.17,49,6,3.15,15.1,25.1,100.0,2.4,3.0,113,106.75,13,5.8,7.2,0,0.0,4.3,6.33,554.1,2.4,4,-8175440933849250233,0.77,0.07
13.085547,80.224715,26.2649,81.54855,17.0,3,7,3,0,2.2,33,15,1.36,23.5,18.2,88.2,12.0,21.9,101,105.35,19,6.0,7.2,0,0.0,2.7,1.82,514.75,1.2,2,293178145872093347,0.63,0.22
13.069369,80.337862,12.04161,75.35927,4.6,2,21,5,0,1.52,47,31,1.15,6.2,26.8,100.0,1.6,16.200000000000003,146,106.25,27,6.4,7.2,1,9.2,3.5,5.18,165.93,1.2,2,-3650304672648941165,0.51,0.34
13.11845,80.249012,14.46693,75.92694,2.2,2,14,5,0,1.84,46,25,1.25,11.3,13.2,85.9,8.5,9.1,142,107.5,17,6.3,7.2,1,0.0,3.4,7.39,77.76,1.2,2,-1257812127798939376,0.73,0.09
12.953806,80.246074,9.82564,78.25795,6.5,4,6,5,0,16.5,33,2,5.65,7.2,31.6,96.1,2.0,39.7,123,112.15,30,6.9,7.2,0,0.0,2.6,8.07,641.66,1.2,2,-4658892677712489434,0.98,0.32
13.031379,80.377472,17.54907,82.85749,7.9,3,6,2,0,48.0,48,1,15.1,28.2,16.5,84.3,10.0,21.7,149,106.15,26,6.4,7.2,0,0.0,3.0,3.3,1427.6,2.4,4,2959172269601872424,3.47,0.29
13.071612,80.321527,26.76628,83.36889,16.8,2,22,6,0,1.46,41,28,1.14,18.1,24.7,78.3,11.1,19.3,138,106.4,39,6.1,7.2,0,0.0,2.9,5.88,460.81,2.4,4,2956565551179138274,0.44,0.59
13.045083,80.300027,34.08565,74.80555,11.7,2,13,2,0,7.8,39,5,3.04,10.5,18.6,100.0,1.9,5.5,78,103.85,36,6.0,7.2,1,0.0,3.5,4.31,611.39,2.4,4,6036202797161114511,0.88,0.38
12.984221,80.25785,25.92493,73.66633,5.7,4,19,2,0,1.38,94,68,1.11,15.4,24.9,83.0,9.4,34.9,118,106.65,20,6.5,7.2,0,0.0,3.8,8.1,193.57,4.8,8,-2443254562097552233,0.4,0.5
13.066553,80.318338,26.76628,83.36889,2.0,2,18,6,0,1.61,82,51,1.18,22.5,30.8,81.2,10.7,16.1,126,109.9,40,7.0,7.2,1,0.0,2.3,3.2,84.98,4.8,8,7435621278973831309,0.73,0.16
13.06444,80.314178,25.92493,73.66633,11.4,1,6,1,1,1.52,38,25,1.16,10.4,26.4,83.1,10.9,25.8,164,103.95,18,6.4,7.2,0,0.0,3.9,7.38,329.22,2.4,4,7672576339434529735,0.06,0.36
13.073388,80.246588,11.00599,77.5609,12.5,3,1,5,0,3.17,38,12,1.65,16.4,27.0,100.0,2.3,37.1,131,107.8,20,6.2,7.2,1,25.0,4.5,4.88,487.28,2.4,4,-2371706637174479114,0.54,0.41
13.116484,80.279194,33.37526,74.3092,14.6,3,22,4,0,1.31,46,35,1.09,22.3,31.1,98.0,2.5,42.150000000000006,164,109.15,18,7.0,7.2,0,0.0,3.9,11.58,426.53,2.4,4,-6025192766409480498,0.37,0.14
13.000087,80.404053,22.88783,84.13864,15.2,1,2,6,1,1.42,34,24,1.12,19.2,35.5,95.0,2.0,4.5,121,111.65,24,6.6,7.2,0,30.4,3.8,3.99,485.87,2.4,4,30891138366745123,0.51,0.37
13.053642,80.237106,24.05979,77.40858,11.0,3,9,4,0,4.5,45,10,2.05,16.8,13.3,92.2,1.8,3.8,117,109.0,25,6.4,7.2,0,0.0,3.0,2.24,471.17,4.8,8,-8994491145462542267,0.47,0.15
13.064501,80.292927,12.04161,75.35927,8.9,1,5,1,0,5.8,29,5,2.44,7.6,31.2,98.0,1.9,5.550000000000001,138,105.95,20,6.5,7.2,0,0.0,4.2,7.3,389.45,4.8,8,3277220721290587852,0.19,0.41
13.105189,80.286177,18.51957,73.85535,4.6,3,10,4,1,28.0,28,1,9.1,16.1,26.0,93.0,9.6,25.4,146,107.85,36,7.1,7.2,1,0.0,3.6,4.93,581.09,4.8,8,1522231784397001518,0.79,0.08
13.080647,80.293364,25.92127,86.79271,3.0,1,4,5,0,37.0,37,1,11.8,16.5,23.6,99.2,1.5,16.950000000000003,133,108.0,27,6.5,7.2,0,0.0,3.8,8.91,606.94,2.4,4,1195490698945462622,0.88,0.36
13.060107,80.296456,14.46693,75.92694,4.1,2,5,6,0,3.42,41,12,1.73,23.1,22.0,98.1,2.3,13.5,87,106.85,24,6.4,7.2,0,0.0,3.1,3.2,168.13,2.4,4,1425232923296633208,0.52,0.22
13.059822,80.229219,28.98002,77.70636,13.6,3,0,0,0,2.5,35,14,1.45,12.4,31.0,87.9,11.3,9.5,133,103.25,31,7.5,7.2,0,0.0,2.3,7.74,422.66,1.2,2,-3670257173284202606,0.31,0.04
13.097683,80.213921,10.12268,77.54372,9.5,1,5,0,0,33.0,33,1,10.6,14.6,36.4,100.0,2.8,23.6,127,108.0,22,5.5,7.2,0,0.0,2.8,12.0,1445.01,2.4,4,4521117089729447573,3.49,0.06
12.996321,80.292117,22.10194,85.37752,12.7,1,22,1,0,15.33,46,3,5.3,17.4,29.6,100.0,1.8,10.95,139,106.2,35,7.7,7.2,0,0.0,3.4,3.31,954.21,1.2,2,3892707365011267886,1.96,0.18
13.011285,80.18379,9.57046,76.32756,7.1,2,8,6,1,2.37,45,19,1.41,7.0,32.4,100.0,1.9,12.45,121,105.8,13,6.3,7.2,0,0.0,3.2,8.22,248.41,2.4,4,7574112230749122278,0.22,0.54
13.087834,80.201597,25.6439,77.9129,1.2,1,22,1,0,3.25,39,12,1.67,14.5,30.5,83.1,11.2,5.85,128,105.65,21,5.7,7.2,0,0.0,3.2,1.28,62.08,1.2,2,393963867047142372,0.77,0.46
13.070438,80.303204,26.2649,81.54855,5.3,1,13,2,0,5.0,35,7,2.2,12.4,21.4,93.7,2.5,23.2,115,107.1,23,6.7,7.2,0,0.0,3.4,3.87,262.71,2.4,4,-7840971760629799995,0.21,0.29
13.059297,80.280651,22.4711,88.1453,8.7,2,20,6,0,1.62,89,55,1.19,18.1,23.5,92.9,9.4,18.0,137,105.7,50,6.6,7.2,0,0.0,4.2,6.94,257.3,1.2,2,-9203928209057024570,0.16,0.12
13.106543,80.212373,12.04161,75.35927,15.6,2,18,4,0,1.57,108,69,1.17,13.3,34.5,100.0,2.3,22.8,132,106.45,28,6.5,7.2,1,0.0,3.8,5.13,445.53,1.2,2,1056777994042491442,0.43,0.34
13.137346,80.318857,18.87813,72.93924,7.1,1,19,1,0,1.82,91,50,1.25,12.0,34.3,74.9,12.1,5.1,157,112.15,29,7.3,7.2,0,0.0,4.4,7.08,238.78,1.2,2,-1708875127928315751,0.25,0.5
13.079793,80.380857,25.75728,75.37991,1.0,3,15,2,1,40.0,40,1,12.7,10.0,29.7,95.1,1.5,23.2,159,104.15,16,6.5,7.2,0,0.0,3.5,2.35,523.65,2.4,4,842960707912897988,0.65,0.27
13.044888,80.31694,15.73628,75.96976,24.0,3,7,2,0,2.56,46,18,1.47,17.0,27.5,75.2,11.3,44.7,119,103.85,19,6.7,7.2,0,0.0,4.8,10.77,720.93,2.4,4,113122157383339642,1.22,0.26
