start_lat,start_lon,end_lat,end_lon,distance_km,num_passengers,time_of_day,day_of_week,holiday_indicator,demand_supply_ratio,real_time_demand,driver_availability,surge_multiplier,traffic_delay_minutes,temperature_celsius,humidity,visibility,wind_speed,air_quality_index,fuel_price_per_liter,population_density,safety_score,infrastructure_development,event_ongoing,toll_charges,driver_rating,public_transport_proximity,fare_amount,compute_capability,device_ram,hashed_user_id,local_fare_variance,accuracy_drift_score
23.049186,72.531622,20.88098,75.11937,2.4,3,0,2,1,2.0,48,24,1.3,13.6,33.0,45.2,10.2,4.5,153,104.05,21,6.7,7.9,0,4.8,4.2,2.26,112.32,2.4,4,7740618721780644955,0.51,0.36
23.008543,72.598657,15.45144,78.14797,9.9,2,20,1,0,1.43,96,67,1.13,8.3,34.0,40.8,7.6,5.4,107,103.3,39,6.3,7.9,1,19.8,4.8,3.96,282.59,2.4,4,4699197935482501977,0.14,0.18
23.0375,72.541277,23.1959,86.51499,9.8,2,13,3,0,7.2,36,5,2.86,15.2,35.0,35.1,8.0,9.215076809227773,117,107.3,33,6.7,7.9,0,0.0,4.2,2.46,498.49,1.2,2,-6582648814830085890,1.04,0.15
23.006952,72.492892,28.71271,77.656,15.8,1,5,1,0,1.43,40,28,1.13,10.7,39.0,41.6,12.9,24.07524660711399,143,107.7,26,8.2,7.9,0,0.0,2.2,4.39,432.43,2.4,4,-4545466546081496918,0.8,0.04
23.062876,72.616817,21.59983,71.21169,1.0,2,0,3,0,1.38,44,32,1.11,16.0,29.5,58.8,6.2,7.6,89,101.05,28,6.7,7.9,0,2.0,4.3,2.88,44.05,2.4,4,-6516396641794566647,0.77,0.19
23.003375,72.515729,25.6439,77.9129,9.1,1,2,2,0,2.04,55,27,1.31,9.4,31.6,35.2,9.7,14.0,97,102.55,15,6.7,7.9,0,0.0,3.2,3.49,285.62,1.2,2,5694345612244393933,0.17,0.27
23.046537,72.535698,29.22254,79.5286,2.6,2,9,6,0,38.0,38,1,12.1,13.0,40.5,36.0,12.7,23.266249342342007,135,107.45,26,7.5,7.9,1,0.0,1.8,11.08,746.34,2.4,4,8790262496551910291,2.09,0.46
23.054066,72.628737,24.05979,77.40858,13.4,3,23,1,0,42.0,42,1,13.3,6.3,41.2,49.6,7.5,9.40418163778226,147,108.3,23,7.2,7.9,0,0.0,4.7,5.91,2022.87,1.2,2,4833890780332846455,7.42,0.05
22.99567,72.410768,21.53889,71.57737,10.0,2,9,1,0,12.67,38,3,4.5,9.8,35.5,60.2,11.6,7.2,105,100.75,28,6.4,7.9,0,0.0,4.3,5.32,592.59,1.2,2,-1758806167175845710,1.51,0.22
23.071527,72.486914,29.22254,79.5286,14.3,2,3,0,0,41.0,41,1,13.0,5.3,34.1,47.7,7.3,9.4,90,101.95,27,6.2,7.9,0,0.0,1.5,3.81,1930.6,1.2,2,1737556623329372978,7.07,0.35
22.987916,72.500489,9.82564,78.25795,6.8,3,23,1,0,2.52,53,21,1.46,15.9,37.0,34.3,9.1,14.091672631683831,99,107.15,27,6.4,7.9,0,0.0,1.9,2.9,241.36,1.2,2,5963241146693983683,-0.0,0.47
22.986739,72.647638,18.18158,76.03889,4.9,1,16,6,0,23.5,47,2,7.75,7.6,27.3,33.0,13.6,2.6,146,104.25,41,6.7,7.9,0,0.0,4.1,11.93,666.24,2.4,4,2382529662950307679,1.76,0.37
22.984669,72.543701,18.51957,73.85535,1.8,4,6,3,0,3.54,46,13,1.76,18.5,37.0,30.4,11.0,6.3,101,103.1,28,7.1,7.9,0,0.0,2.6,9.84,121.46,1.2,2,-3340425712826297968,0.53,0.07
22.984924,72.522514,14.46693,75.92694,23.4,2,4,1,1,5.5,44,8,2.35,8.8,34.4,33.0,9.7,7.1,100,103.35,34,6.3,7.9,0,0.0,3.1,12.0,876.06,1.2,2,-324297176732355542,2.67,0.03
23.028371,72.605596,15.45144,78.14797,6.0,4,1,1,0,2.8,28,10,1.54,2.6,35.3,40.5,11.2,4.6,94,102.1,36,7.6,7.9,0,0.0,3.7,3.53,240.82,1.2,2,6882948051400134160,0.05,0.27
23.054237,72.571254,20.88197,85.83334,7.2,3,0,6,0,8.17,49,6,3.15,3.8,41.5,47.6,8.3,15.293943009644432,95,108.7,17,5.9,7.9,0,0.0,3.3,6.81,422.78,2.4,4,-1390543964086215912,0.72,0.28
23.019981,72.568656,10.12268,77.54372,3.7,1,21,1,0,1.7,34,20,1.21,5.8,30.1,50.5,11.4,3.0,96,103.4,36,6.2,7.9,1,0.0,3.6,3.9,112.4,1.2,2,-266481540116026775,0.56,0.26
23.000069,72.532644,30.81383,75.16878,14.3,2,4,3,0,3.17,38,12,1.65,7.6,24.6,54.8,0.2,3.0,111,104.25,30,6.6,7.9,0,0.0,4.0,6.13,442.54,1.2,2,3640875931943181333,0.84,0.23
23.015194,72.562982,14.46693,75.92694,18.2,3,10,1,0,2.2,33,15,1.36,8.7,32.1,32.5,0.4,4.2,107,101.35,32,7.6,7.9,0,36.4,3.2,2.36,561.83,1.2,2,3055880552510634235,1.33,0.41
22.966469,72.559991,28.92694,78.23456,7.8,3,21,1,0,28.0,28,1,9.1,12.0,30.6,47.1,11.3,5.1,102,102.4,24,7.4,7.9,0,0.0,3.7,3.35,956.96,2.4,4,-6939694282835247309,2.98,0.38
23.009767,72.635292,14.46693,75.92694,19.1,3,23,1,0,37.0,37,1,11.8,6.8,32.5,51.7,11.9,3.8,83,103.35,41,7.6,7.9,0,0.0,4.0,6.01,2331.02,1.2,2,-5223820825218962154,8.72,0.41
23.099288,72.531319,22.88783,84.13864,5.8,1,15,5,0,8.4,42,5,3.22,8.3,33.8,45.6,8.1,19.817202723864945,88,111.5,34,6.1,7.9,0,0.0,3.3,4.61,300.18,2.4,4,-2553672322700211392,0.23,0.13
23.013365,72.555745,25.49043,85.94001,9.2,1,3,0,0,34.0,34,1,10.9,12.2,35.7,21.6,11.4,31.1,110,99.95,22,7.0,7.9,0,0.0,4.8,4.52,1142.94,2.4,4,8556395917371680343,3.76,0.3
23.008097,72.577837,26.32293,91.00632,11.3,1,19,1,0,1.14,111,97,1.04,12.7,22.3,26.1,11.6,9.0,105,102.75,17,6.4,7.9,0,0.0,4.0,4.22,288.42,1.2,2,2844899149664819908,0.18,0.57
23.003175,72.535845,23.18,88.58,3.9,2,17,1,0,1.41,86,61,1.12,10.2,33.2,44.2,11.2,3.7,93,104.05,27,7.1,7.9,0,7.8,3.3,2.43,133.75,1.2,2,2916918731796102420,0.47,0.26
23.094284,72.496962,26.32293,91.00632,9.4,3,21,5,0,4.18,46,11,1.95,7.1,38.9,31.6,14.3,31.298028709181857,138,111.6,22,7.1,7.9,1,0.0,4.0,4.03,347.41,1.2,2,-9184597240234880488,0.4,0.2
22.987015,72.544361,15.73628,75.96976,7.7,4,15,1,0,1.43,43,30,1.13,7.6,38.1,47.9,9.6,7.1,97,103.35,31,5.8,7.9,0,0.0,3.4,3.72,239.71,1.2,2,1129296134014806470,-0.02,0.37
23.02931,72.592319,30.21121,74.4818,10.1,2,8,1,0,2.31,37,16,1.39,12.8,31.0,45.9,0.05,26.9,106,103.3,31,5.9,7.9,0,0.0,4.9,7.94,309.84,2.4,4,-6561053523682540530,0.26,0.25
22.921958,72.564425,26.32293,91.00632,7.0,2,10,1,1,41.0,41,1,13.0,8.0,31.8,60.6,12.6,2.4,103,104.35,23,7.0,7.9,1,14.0,3.5,3.18,1071.18,2.4,4,-7923037862747139940,3.44,0.41
23.029218,72.560899,22.75218,72.68533,1.0,4,8,0,0,3.62,29,8,1.79,12.6,38.2,43.4,11.5,6.609409553440315,140,106.45,23,7.0,7.9,1,0.0,2.9,3.51,97.52,1.2,2,4032011229078525489,0.6,0.29
23.015145,72.66179,15.45144,78.14797,6.6,1,20,4,0,1.3,87,67,1.09,14.3,42.1,48.0,11.9,9.31708026262232,91,108.1,16,6.2,7.9,0,0.0,3.4,12.0,195.86,4.8,8,-779238065612336735,0.16,0.24
23.014377,72.542147,18.51957,73.85535,7.6,4,23,5,0,1.52,41,27,1.16,7.4,37.2,33.1,12.7,7.1,99,105.4,16,6.4,7.9,0,0.0,3.5,11.74,242.14,2.4,4,-6729002273573634077,0.0,0.07
23.096277,72.550589,33.37526,74.3092,7.2,2,8,6,0,1.68,52,31,1.2,11.6,34.8,33.9,9.0,6.1,103,103.8,34,6.8,7.9,1,14.4,3.8,7.66,216.99,1.2,2,7374384393961612048,0.15,0.17
22.940116,72.585483,32.55531,76.12647,7.2,2,3,3,0,2.67,40,15,1.5,2.2,32.8,42.3,14.6,1.1,109,103.9,20,7.2,7.9,1,0.0,4.1,6.28,252.13,1.2,2,4249309694351416544,0.05,0.1
22.989664,72.548943,25.87498,86.59611,8.2,1,9,6,0,1.52,41,27,1.16,12.1,39.7,21.4,0.9,22.811812976798738,85,109.15,20,6.3,7.9,1,0.0,3.5,2.91,231.52,1.2,2,816186078455333620,0.08,0.11
23.052535,72.501013,30.21121,74.4818,13.8,3,21,6,0,38.0,38,1,12.1,10.9,32.6,41.1,9.6,1.6,116,103.55,24,7.1,7.9,0,0.0,4.3,9.17,1796.82,1.2,2,-1584301467965830505,6.51,0.35
23.144061,72.685179,19.21667,73.08333,8.3,3,11,5,0,45.0,45,1,14.2,8.6,42.5,52.1,9.9,14.456462914498696,129,110.4,30,6.8,7.9,0,0.0,3.8,3.13,1336.46,2.4,4,-7707704955242574368,4.58,0.34
22.994798,72.52288,30.81383,75.16878,18.4,2,21,3,0,40.0,40,1,12.7,4.1,38.7,34.6,0.4,12.6,105,103.8,35,6.7,7.9,0,36.8,3.7,5.83,2540.12,2.4,4,-3396259661611917147,9.61,0.09
22.989289,72.640973,34.08565,74.80555,4.8,2,2,2,0,39.0,39,1,12.4,11.7,37.0,46.3,15.0,0.6,125,104.05,48,7.1,7.9,0,0.0,4.2,8.85,762.9,4.8,8,1128613019072868681,2.14,0.34
23.116658,72.534439,18.51957,73.85535,8.8,4,12,4,0,3.89,35,9,1.87,12.9,36.0,28.2,9.3,14.5,79,106.6,23,7.0,7.9,0,17.6,2.4,2.68,383.89,4.8,8,1208835131103198218,0.58,0.11
23.041891,72.627492,14.46693,75.92694,19.4,1,3,2,0,4.0,56,14,1.9,10.7,23.0,61.1,12.7,18.0,87,102.45,18,6.5,7.9,0,0.0,4.8,7.92,633.04,2.4,4,-5570467954309175685,1.6,0.42
22.994779,72.598082,27.9247,78.40102,6.3,3,2,2,0,35.0,35,1,11.2,9.0,44.2,58.1,6.1,11.468685694894734,101,107.85,25,6.6,7.9,0,0.0,2.8,3.91,981.73,4.8,8,3349094482624640950,3.09,0.06
22.9716,72.604086,12.95629,78.27539,4.8,6,12,6,0,1.31,47,36,1.09,6.5,42.8,37.7,12.3,7.041923887126057,78,107.35,22,6.3,7.9,0,0.0,3.2,4.39,215.74,1.2,2,-38300223425484249,0.14,0.15
23.060274,72.531072,12.04161,75.35927,10.5,4,7,5,0,1.43,50,35,1.13,0.8,32.0,41.8,9.2,3.6,95,102.95,42,6.0,7.9,0,21.0,2.3,6.09,326.64,1.2,2,5918371903544887806,0.37,0.32
22.977556,72.546158,28.71271,77.656,14.5,2,3,4,0,1.59,51,32,1.18,18.4,38.4,43.0,8.7,3.2,106,102.8,28,6.6,7.9,0,0.0,2.9,3.67,400.17,4.8,8,-7038311257777603876,0.69,0.35
23.041417,72.618797,24.41288,76.56719,5.5,1,15,1,0,31.0,31,1,10.0,6.7,27.7,38.4,0.3,14.5,81,104.6,48,6.5,7.9,0,0.0,3.3,2.51,689.47,2.4,4,237205302395126884,1.89,0.57
23.120873,72.549214,28.71271,77.656,14.2,3,3,6,0,10.25,41,4,3.77,6.1,39.1,42.1,9.4,12.374286342179024,111,106.3,21,7.3,7.9,0,0.0,2.1,3.37,731.1,1.2,2,-5662913189068455612,2.05,0.13
23.005831,72.538118,9.82564,78.25795,1.7,2,19,4,0,1.19,100,84,1.06,8.8,30.4,25.9,11.9,14.4,142,104.6,19,7.0,7.9,0,3.4,4.0,4.17,72.19,1.2,2,9106465362069740840,0.66,0.44
22.972408,72.63267,25.6439,77.9129,8.8,1,7,6,0,2.61,47,18,1.48,8.2,36.8,40.5,12.1,4.5,147,101.1,15,6.9,7.9,0,17.6,1.9,1.58,296.1,2.4,4,2666920894166703469,0.25,0.2
23.020219,72.648905,25.75728,75.37991,5.3,2,1,0,0,8.8,44,5,3.34,13.9,28.9,52.8,9.2,0.8,132,101.1,14,7.0,7.9,0,0.0,4.1,5.22,280.97,2.4,4,7220733470470516432,0.18,0.29
22.964445,72.60818,26.76628,83.36889,14.2,2,2,5,0,3.33,30,9,1.7,18.1,30.2,59.7,0.6,2.9,110,106.1,24,6.6,7.9,0,0.0,4.1,7.93,457.8,2.4,4,-959308526739264727,0.92,0.37
22.966777,72.51709,12.25282,79.41727,15.4,6,20,1,0,1.39,104,75,1.12,6.1,30.4,38.2,8.0,6.5,67,103.6,29,5.4,7.9,0,30.8,4.2,5.49,508.04,2.4,4,5495305799770059808,1.09,0.44
23.034887,72.616868,11.12018,76.11996,3.5,1,4,2,0,5.29,37,7,2.29,14.3,40.3,50.2,12.9,10.406611699359258,88,109.35,22,6.3,7.9,0,0.0,4.9,12.0,184.56,2.4,4,-2740197164335459202,0.22,0.18
22.954045,72.581156,28.71271,77.656,5.3,1,5,6,0,2.56,41,16,1.47,9.9,38.1,13.5,9.5,7.6468877919870835,133,106.3,26,7.2,7.9,0,0.0,3.5,1.25,186.86,4.8,8,-6754656703939279859,0.23,0.38
22.996784,72.526486,11.12018,76.11996,3.7,5,1,1,0,2.67,40,15,1.5,2.5,32.5,31.4,12.5,18.8,49,101.1,23,6.9,7.9,0,0.0,4.1,8.47,206.51,1.2,2,-1732795150286822478,0.09,0.16
23.008135,72.627706,30.21121,74.4818,13.6,3,14,5,0,6.8,34,5,2.74,11.6,31.3,47.9,9.7,0.8,110,104.45,31,6.6,7.9,0,0.0,3.0,4.99,632.33,1.2,2,-9091227199830304629,1.66,0.16
22.986041,72.582829,29.21399,78.95693,5.3,2,18,1,0,1.12,94,84,1.04,12.3,32.3,56.5,8.9,1.6,105,102.85,19,6.4,7.9,0,10.6,3.9,5.26,154.51,2.4,4,6595949958177517880,0.34,0.11
22.951111,72.573909,17.54907,82.85749,1.0,1,20,0,0,1.22,112,92,1.07,13.7,39.2,38.4,12.8,1.2,93,101.85,17,7.4,7.9,0,2.0,4.5,3.81,43.01,2.4,4,8066146242985530564,0.85,0.25
23.036375,72.527512,28.92694,78.23456,1.0,4,15,0,0,4.33,39,9,2.0,11.6,34.4,54.4,11.3,4.3,82,102.0,35,6.5,7.9,1,0.0,4.3,3.82,124.63,2.4,4,-3831477335867136422,0.49,0.36
23.01238,72.61265,20.88197,85.83334,11.8,2,12,4,0,1.46,41,28,1.14,10.8,34.6,28.5,10.5,4.0,112,105.75,21,6.1,7.9,0,0.0,3.5,8.36,316.38,2.4,4,6694364588405777594,0.33,0.31
23.026656,72.555523,25.49043,85.94001,9.1,2,18,6,0,1.2,90,75,1.06,12.9,35.5,44.5,8.1,10.4,134,103.8,28,6.6,7.9,0,0.0,4.3,4.96,249.81,2.4,4,6720128542502057097,0.02,0.4
22.987899,72.530808,21.59983,71.21169,6.9,2,12,4,0,34.0,34,1,10.9,10.7,34.7,41.8,9.4,3.2,74,103.95,31,7.8,7.9,0,0.0,4.1,8.61,1012.95,1.2,2,7363153941368440551,3.19,0.25
23.028505,72.459677,21.53889,71.57737,10.8,2,16,1,0,8.4,42,5,3.22,8.9,36.3,35.3,8.0,4.8,114,104.7,17,6.6,7.9,0,0.0,3.5,2.56,505.81,1.2,2,-5992698814712127752,1.12,0.05
23.01888,72.605254,18.87813,72.93924,10.9,3,15,0,0,45.0,45,1,14.2,11.5,34.6,44.9,12.9,6.5,110,102.5,42,6.5,7.9,0,0.0,2.7,3.23,1684.46,1.2,2,6600735038225639329,5.98,0.33
22.873512,72.595749,25.92127,86.79271,15.5,3,14,6,0,1.41,41,29,1.12,11.5,27.0,39.6,0.2,1.5,95,102.9,37,6.2,7.9,0,31.0,5.0,2.63,453.52,1.2,2,-3952699318940731879,0.84,0.45
22.92156,72.562707,11.50526,77.23826,5.0,2,8,5,0,1.59,46,29,1.18,10.2,38.1,39.6,6.4,18.7,102,103.65,20,6.7,7.9,0,0.0,4.5,5.45,169.25,1.2,2,-2612788927778490281,0.28,0.71
23.03395,72.599867,25.13915,73.06784,8.7,1,22,2,0,1.31,46,35,1.09,6.6,32.9,26.7,9.9,6.6,139,102.05,28,6.6,7.9,0,0.0,3.8,10.74,227.42,1.2,2,-8639796348896856719,0.1,0.31
23.163059,72.616194,23.1959,86.51499,16.3,4,10,3,0,4.25,34,8,1.98,10.1,34.4,22.0,10.6,27.0,79,103.7,23,6.9,7.9,1,0.0,3.4,4.34,591.6,1.2,2,-2555326159995403446,1.46,0.2
22.995415,72.529645,24.05979,77.40858,7.5,1,18,3,0,1.35,107,79,1.11,14.1,27.2,46.4,0.3,14.6,81,101.4,43,7.0,7.9,1,0.0,4.8,6.57,224.48,4.8,8,2951395424685110609,0.02,0.32
22.978594,72.548543,21.34222,71.30633,8.1,2,22,4,0,1.82,40,22,1.25,16.8,27.5,42.2,10.9,6.1,96,105.65,36,6.7,7.9,1,16.2,4.3,1.48,249.9,2.4,4,8246201198126428803,0.04,0.37
23.045787,72.625445,14.62072,74.83554,1.2,5,9,0,0,2.0,44,22,1.3,11.4,30.2,36.3,10.1,2.7,123,99.2,26,7.1,7.9,1,0.0,4.7,6.54,128.28,2.4,4,-1191633779717613469,0.51,0.34
22.983511,72.527273,21.53889,71.57737,14.1,1,21,4,0,40.0,40,1,12.7,6.5,30.3,35.6,7.4,6.3,106,105.45,30,6.6,7.9,0,0.0,3.6,5.27,2140.76,2.4,4,7054120880116418714,7.95,0.29
22.973734,72.61944,29.21399,78.95693,4.9,3,7,3,0,1.79,43,24,1.24,6.6,29.6,60.8,9.8,3.3,112,103.25,23,7.2,7.9,0,0.0,3.8,5.61,167.25,2.4,4,5580367735117053672,0.33,0.25
23.062782,72.524019,11.93381,79.82979,1.5,1,11,5,0,6.33,38,6,2.6,13.6,33.5,29.4,8.8,9.6,132,105.5,19,6.3,7.9,0,0.0,3.7,1.17,124.3,1.2,2,8551334924444112760,0.53,0.51
22.996345,72.530385,16.06213,76.0586,5.1,3,1,0,0,8.4,42,5,3.22,5.8,36.3,45.5,0.9,9.851547219679892,139,106.8,26,7.0,7.9,0,10.2,4.7,5.26,317.87,2.4,4,741443752089460285,0.31,0.22
22.960347,72.540873,18.87813,72.93924,12.6,1,2,2,0,2.62,42,16,1.49,15.9,32.9,50.2,0.7,0.3,98,104.5,22,6.6,7.9,1,25.2,4.1,6.21,404.39,1.2,2,2379667595877288389,0.71,0.35
22.998935,72.621688,27.9247,78.40102,8.6,3,3,3,0,2.71,46,17,1.51,10.2,40.2,40.8,10.4,24.737703393375742,99,107.0,13,6.4,7.9,1,0.0,3.7,6.53,310.1,4.8,8,-6497704176393876392,0.25,0.28
23.134736,72.561066,23.1959,86.51499,2.1,1,12,0,0,4.67,42,9,2.1,11.4,38.0,40.0,11.9,12.2,127,100.95,22,6.4,7.9,0,0.0,4.9,7.43,144.71,2.4,4,-2542309475358926173,0.4,0.24
23.037572,72.480041,12.95629,78.27539,4.4,2,12,0,0,3.5,42,12,1.75,10.8,31.9,41.1,8.1,7.2,106,100.95,24,6.5,7.9,1,0.0,3.8,2.91,157.64,2.4,4,-4568574477823391602,0.32,0.32
23.071982,72.589235,21.59983,71.21169,15.1,1,16,4,0,1.64,41,25,1.19,6.5,31.9,64.4,0.4,11.6,66,105.45,19,6.8,7.9,1,30.2,2.6,3.93,434.15,1.2,2,-5572574006322313521,0.8,0.25
22.9599,72.587267,18.87813,72.93924,8.8,2,0,1,0,32.0,32,1,10.3,12.6,36.9,46.2,7.9,20.85876155097745,129,106.85,21,6.6,7.9,0,0.0,4.9,4.99,1164.93,1.2,2,-6316456109469495564,3.86,0.19
23.014205,72.608051,12.95629,78.27539,8.8,1,0,4,0,36.0,36,1,11.5,12.7,35.8,64.7,9.0,12.2,90,105.85,47,6.0,7.9,0,0.0,3.6,2.99,1283.27,2.4,4,7524141482364402731,4.32,0.43
23.054684,72.547319,23.07492,88.28637,10.1,1,9,1,1,1.74,40,23,1.22,9.2,26.3,44.0,10.6,4.4,105,101.8,40,6.9,7.9,1,0.0,4.0,0.48,287.26,2.4,4,7182908266684660365,0.19,0.61
22.979123,72.482222,19.30157,72.85107,1.7,1,8,3,1,1.57,36,23,1.17,9.9,36.5,47.5,8.0,18.748764655909486,101,105.8,37,6.9,7.9,0,0.0,4.2,2.54,73.63,1.2,2,-5171031455495971379,0.7,0.42
23.03376,72.536241,21.59983,71.21169,20.1,2,3,3,0,40.0,40,1,12.7,8.1,37.8,64.8,9.0,6.0,131,103.8,27,6.6,7.9,0,40.2,4.1,5.81,3102.6,2.4,4,-202151398929250608,11.95,0.18
23.015761,72.614525,21.53889,71.57737,19.1,2,17,0,0,1.71,113,66,1.21,7.8,37.7,46.7,13.4,4.1,107,102.3,32,6.7,7.9,1,0.0,3.9,6.16,501.41,2.4,4,1576187633189025358,1.11,0.31
23.007181,72.551643,30.21121,74.4818,5.8,2,0,1,0,4.25,51,12,1.98,10.3,22.0,51.3,12.3,11.5,77,102.55,29,6.4,7.9,0,0.0,4.8,6.9,214.96,4.8,8,3596364460998313663,0.1,0.58
23.055887,72.581716,25.75728,75.37991,1.9,3,9,6,1,1.91,42,22,1.27,4.9,33.3,29.5,9.2,7.3,81,103.6,28,6.3,7.9,0,0.0,4.0,5.36,91.41,1.2,2,-5626868730838860576,0.6,0.13
22.944478,72.618895,14.46693,75.92694,7.8,1,20,2,0,1.24,103,83,1.07,8.6,43.9,37.7,13.4,15.720253708490787,94,108.6,24,6.9,7.9,0,0.0,4.9,3.08,223.26,2.4,4,-3507769479992282297,0.08,0.27
22.968853,72.552734,29.21399,78.95693,13.1,3,6,6,0,1.7,46,27,1.21,5.4,42.4,40.0,11.4,13.76143301796397,91,108.55,45,6.2,7.9,0,26.2,3.8,10.58,409.39,2.4,4,-9107900605108660416,0.71,0.19
22.956478,72.644127,11.12018,76.11996,15.9,1,17,4,0,1.25,96,77,1.07,7.0,41.8,43.3,6.7,22.84246333708337,109,110.9,24,6.6,7.9,0,0.0,4.5,2.7,431.15,2.4,4,8144954332047665907,0.84,0.55
23.012473,72.62013,21.46527,83.97573,10.2,1,22,6,0,3.29,46,14,1.69,14.1,38.8,48.0,11.9,7.9,103,104.1,27,7.2,7.9,0,0.0,4.8,8.38,330.2,1.2,2,3362014016600807108,0.42,0.18
22.993431,72.493775,24.81757,84.63445,2.4,3,18,6,0,1.38,101,73,1.12,7.2,37.1,28.3,9.7,9.0,98,102.55,39,5.9,7.9,0,0.0,3.6,6.48,86.14,2.4,4,1925342501584257894,0.69,0.4
23.040754,72.498586,19.21667,73.08333,11.3,1,5,4,0,30.0,30,1,9.7,7.8,44.4,48.6,0.6,10.692411088540728,79,109.4,31,7.2,7.9,0,0.0,4.4,4.56,1333.92,2.4,4,-5196500968742029172,4.55,0.52
23.045796,72.579111,29.22254,79.5286,12.0,2,1,6,0,1.86,52,28,1.26,5.6,40.0,29.3,9.7,1.2,59,103.15,29,6.1,7.9,0,0.0,2.8,12.0,328.14,1.2,2,483675623952568247,0.33,0.2
22.895633,72.63952,11.12018,76.11996,6.7,1,23,4,0,42.0,42,1,13.3,4.6,43.1,27.9,12.5,31.973950014659124,134,111.05,26,7.2,7.9,0,0.0,4.8,7.92,1037.98,2.4,4,-1287884356807186328,3.3,0.29
23.000721,72.580647,30.21121,74.4818,6.8,2,7,4,0,1.48,43,29,1.14,6.7,20.9,43.5,7.9,1.7,107,105.25,13,5.6,7.9,0,13.6,3.0,2.13,201.84,2.4,4,5477555384808369694,0.17,0.53
23.036093,72.57084,10.12268,77.54372,23.3,2,19,1,0,1.52,99,65,1.16,15.5,30.0,58.2,11.4,13.8,90,104.35,39,7.0,7.9,0,46.6,4.8,3.18,657.0,2.4,4,-7141560001760556369,1.69,0.34
23.087065,72.540792,9.57046,76.32756,10.5,3,3,4,0,2.62,42,16,1.49,12.1,34.0,34.8,12.0,1.7,118,106.2,21,6.8,7.9,0,0.0,3.2,5.06,330.72,2.4,4,-5523199423528331493,0.42,0.37
22.979074,72.569776,11.12018,76.11996,3.0,3,7,4,0,2.25,54,24,1.38,10.0,26.8,39.5,11.4,9.2,101,104.7,27,6.8,7.9,0,0.0,4.2,2.81,112.73,4.8,8,-104297636062061946,0.56,0.57
23.061318,72.598799,12.1277,78.15794,2.7,2,19,6,0,1.11,126,114,1.03,13.7,28.0,32.0,8.3,9.8,138,103.65,20,6.9,7.9,0,0.0,3.9,8.54,92.17,1.2,2,-2149513172433929247,0.61,0.11
