start_lat,start_lon,end_lat,end_lon,distance_km,num_passengers,time_of_day,day_of_week,holiday_indicator,demand_supply_ratio,real_time_demand,driver_availability,surge_multiplier,traffic_delay_minutes,temperature_celsius,humidity,visibility,wind_speed,air_quality_index,fuel_price_per_liter,population_density,safety_score,infrastructure_development,event_ongoing,toll_charges,driver_rating,public_transport_proximity,fare_amount,compute_capability,device_ram,hashed_user_id,local_fare_variance,accuracy_drift_score
23.095935,72.550294,16.06213,76.0586,7.9,6,20,5,0,1.34,82,61,1.1,6.0,28.3,51.4,10.4,2.2,92,104.8,26,7.1,7.9,0,0.0,4.4,1.75,291.2,1.2,2,7537127360214718238,0.17,0.19
23.016345,72.580172,26.2649,81.54855,26.3,4,5,4,0,1.34,55,41,1.1,5.6,30.9,28.0,15.0,14.4,108,104.9,16,7.0,7.9,1,0.0,2.7,5.92,697.6,1.2,2,-2553714540296181805,1.87,0.4
22.99669,72.61131,25.75728,75.37991,1.6,3,17,1,0,1.5,99,66,1.15,12.5,36.4,41.2,0.8,11.436122015914544,117,105.8,18,6.1,7.9,0,0.0,4.3,5.44,68.69,2.4,4,-1078008810315308340,0.71,0.27
23.035866,72.551793,11.93381,79.82979,11.8,3,0,3,0,3.86,27,7,1.86,14.0,42.1,49.3,0.2,9.862762290031403,127,107.65,34,6.2,7.9,1,0.0,4.5,5.33,413.52,2.4,4,8128581985840051470,0.69,0.04
23.063314,72.561043,22.19303,88.18466,9.8,3,3,4,0,41.0,41,1,13.0,13.2,42.1,37.1,10.2,19.2497013159224,80,111.95,28,6.0,7.9,1,0.0,3.5,6.84,1442.19,1.2,2,7079422675138018600,5.04,0.51
23.101969,72.486522,26.11527,86.59509,7.1,1,8,3,0,5.5,44,8,2.35,7.9,43.4,44.3,7.8,22.15207277576948,106,108.0,26,7.0,7.9,0,0.0,4.5,2.12,288.19,2.4,4,-7152800646269332256,0.24,0.03
23.019378,72.551168,24.41288,76.56719,3.8,3,19,2,0,1.8,99,55,1.24,7.8,38.6,50.8,12.4,10.620652403566352,129,105.85,34,6.2,7.9,0,7.6,4.7,8.09,135.69,2.4,4,-7853888301018436570,0.41,0.34
23.027991,72.599331,25.49043,85.94001,6.8,4,12,2,0,2.07,31,15,1.32,6.8,39.1,45.6,8.0,11.331777072112962,104,109.45,23,7.4,7.9,0,0.0,3.7,6.21,252.32,4.8,8,4351720099738301147,0.01,0.33
22.95613,72.596792,10.58806,77.24779,7.5,4,5,0,0,2.07,31,15,1.32,3.2,42.7,37.2,10.3,17.871676077106713,133,103.8,26,6.3,7.9,0,15.0,4.2,2.14,265.17,2.4,4,5455364361689263413,0.1,0.09
23.094831,72.590075,11.12018,76.11996,16.1,4,12,0,0,44.0,44,1,13.9,5.8,36.8,40.5,0.05,20.5,113,105.7,28,6.6,7.9,0,0.0,4.0,5.94,2454.42,1.2,2,1507709012287390249,9.27,0.58
23.005722,72.616099,14.46693,75.92694,1.0,3,12,1,0,50.0,50,1,15.7,7.1,34.2,30.9,0.8,32.0,60,103.9,23,7.4,7.9,0,2.0,3.7,2.39,718.66,1.2,2,488417751720873117,1.95,0.02
23.114337,72.590304,26.44931,91.61356,4.4,4,12,0,0,2.57,36,14,1.47,5.9,36.1,32.8,0.05,25.6,115,107.4,17,6.2,7.9,0,0.0,3.7,5.41,218.59,2.4,4,-1997630526248903053,0.08,0.07
23.032688,72.543747,20.88098,75.11937,6.2,1,3,1,0,1.9,38,20,1.27,6.6,44.7,41.1,9.6,13.66734455658007,89,107.4,38,7.3,7.9,0,0.0,4.3,5.1,196.71,2.4,4,-6460598835989440542,0.18,0.2
23.046956,72.553148,11.93381,79.82979,4.9,1,18,6,0,1.11,108,97,1.03,11.5,42.1,44.6,11.8,11.9,135,104.05,25,7.4,7.9,0,9.8,3.3,4.11,144.24,2.4,4,4076745870057977408,0.38,0.17
22.909113,72.668124,15.45144,78.14797,13.5,3,19,1,0,1.75,93,53,1.23,10.7,40.5,52.5,12.4,8.152720140066462,119,107.05,24,6.3,7.9,0,27.0,2.8,3.44,435.94,2.4,4,6308517461818348250,0.86,0.41
22.98476,72.45832,32.55531,76.12647,6.1,4,17,1,0,1.16,103,89,1.05,1.0,40.0,19.3,9.2,5.5,107,101.95,30,6.2,7.9,0,0.0,4.5,5.91,191.03,1.2,2,7750391730985827863,0.18,0.43
22.983142,72.657412,24.05979,77.40858,18.7,3,19,2,0,1.49,88,59,1.15,11.7,44.1,45.0,0.6,18.44686642502161,101,107.35,34,5.9,7.9,1,0.0,3.0,8.39,507.79,1.2,2,765812354787155894,1.1,0.24
22.948734,72.47748,23.49668,86.68363,12.4,3,5,0,0,3.71,52,14,1.81,8.8,36.0,30.5,8.2,5.2,77,100.7,16,6.5,7.9,0,0.0,2.1,1.37,428.7,2.4,4,-4671352363958178421,0.81,0.08
23.013207,72.591117,25.6439,77.9129,10.7,1,10,0,0,32.0,32,1,10.3,8.9,26.5,32.9,11.9,4.8,64,101.1,16,6.4,7.9,0,0.0,3.3,0.95,1335.24,2.4,4,5880884142414573883,4.57,0.08
23.013439,72.589005,28.92694,78.23456,4.0,4,12,6,1,1.66,63,38,1.2,4.0,44.4,45.6,11.7,10.34875225589468,126,106.75,20,6.8,7.9,1,0.0,2.6,3.07,153.36,1.2,2,4399741678557571448,0.34,0.45
22.959007,72.568764,12.95629,78.27539,2.9,3,1,6,0,2.5,45,18,1.45,5.5,35.5,42.6,8.9,1.4,102,101.9,25,6.5,7.9,0,5.8,4.5,4.69,116.53,2.4,4,-131283382483082540,0.52,0.25
23.045039,72.548599,26.11527,86.59509,19.7,4,9,2,0,2.86,40,14,1.56,9.6,27.7,52.9,6.4,6.0,77,104.15,32,7.3,7.9,0,0.0,2.9,0.97,621.73,2.4,4,9016535498696787239,1.6,0.11
23.009992,72.653944,28.98002,77.70636,2.3,1,9,2,0,3.92,47,12,1.88,9.7,35.9,45.3,0.4,15.021304654648455,107,109.35,25,5.6,7.9,0,0.0,4.4,5.96,102.55,1.2,2,2031792553639607754,0.6,0.15
23.011708,72.55231,26.11527,86.59509,16.3,3,8,2,0,3.91,43,11,1.87,10.4,37.2,37.1,9.1,17.158079807966345,106,105.75,42,6.8,7.9,0,32.6,2.3,4.74,582.48,1.2,2,-1357665924276830175,1.41,0.21
23.054429,72.544874,15.5439,73.7553,11.1,4,6,2,1,1.75,35,20,1.23,9.9,41.5,59.6,0.05,6.1,87,106.15,21,6.2,7.9,0,0.0,3.4,5.04,341.33,2.4,4,5041205291119809335,0.46,0.21
23.070884,72.568048,25.87498,86.59611,10.1,2,3,0,0,2.43,34,14,1.43,7.9,43.4,40.0,5.6,15.771569272800528,112,104.4,31,5.9,7.9,0,20.2,2.4,2.25,318.97,2.4,4,3789438055926999483,0.32,0.09
22.99594,72.605386,24.05979,77.40858,6.2,3,1,5,0,5.1,51,10,2.23,12.2,35.8,33.5,0.5,5.3,122,105.05,22,6.4,7.9,0,0.0,2.1,4.35,304.03,2.4,4,3694527457467009530,0.3,0.35
23.067267,72.4675,25.49043,85.94001,31.0,2,23,4,0,44.0,44,1,13.9,13.7,29.3,30.0,8.3,4.2,117,104.2,19,7.6,7.9,0,0.0,3.1,6.2,4597.87,1.2,2,-518209361322910374,18.16,0.3
23.039769,72.584678,16.06213,76.0586,8.3,3,13,3,0,6.25,50,8,2.58,13.8,29.1,26.0,15.5,1.4,92,103.4,25,6.4,7.9,0,0.0,4.7,11.51,412.38,2.4,4,-2783112449644941808,0.68,0.32
22.95282,72.580374,33.37526,74.3092,5.7,2,19,2,0,1.34,131,98,1.1,1.9,42.9,37.9,11.3,17.282902395489565,99,108.5,26,5.8,7.9,1,0.0,3.8,3.98,170.92,2.4,4,8367752571481766967,0.27,0.26
23.001792,72.617655,30.21121,74.4818,8.7,1,7,2,0,1.61,37,23,1.18,16.4,22.2,28.6,11.6,14.9,104,103.95,33,7.4,7.9,0,17.4,2.2,5.92,283.23,1.2,2,8722910788750723114,0.17,0.4
23.135213,72.562066,25.92493,73.66633,5.7,3,21,2,0,1.74,40,23,1.22,12.7,29.8,50.1,10.5,0.3,78,103.55,19,6.7,7.9,1,0.0,4.3,3.94,175.6,1.2,2,-4859400760221731232,0.3,0.2
23.093754,72.767599,25.49043,85.94001,5.3,2,2,2,0,35.0,35,1,11.2,14.4,38.4,39.4,11.7,8.88793032424659,122,109.1,28,6.9,7.9,1,0.0,4.3,3.34,877.85,2.4,4,-7503195610918162472,2.67,0.11
23.037806,72.522632,11.12018,76.11996,3.4,2,8,2,0,35.0,35,1,11.2,7.7,28.3,30.6,12.3,0.8,122,100.85,30,6.6,7.9,0,0.0,3.6,11.07,536.2,1.2,2,-6975899832275602703,1.23,0.56
23.042057,72.646348,28.98002,77.70636,11.2,3,9,4,0,1.59,43,27,1.18,7.2,32.6,47.7,0.6,2.5,76,106.05,25,6.6,7.9,0,22.4,4.1,2.49,349.04,2.4,4,7088269765199388216,0.45,0.54
23.044928,72.600322,9.57046,76.32756,1.0,6,14,4,0,38.0,38,1,12.1,12.1,41.9,30.1,12.8,13.062257845759136,64,111.1,26,6.4,7.9,0,0.0,3.9,3.5,786.77,2.4,4,8872444273965129931,2.32,0.27
23.081916,72.5482,21.59983,71.21169,12.3,3,2,2,0,1.76,37,21,1.23,7.6,38.9,46.2,1.0,19.90269344915856,89,109.2,24,6.6,7.9,1,24.6,2.7,6.95,379.09,1.2,2,-1365564467810207561,0.54,0.13
23.020953,72.567073,24.05979,77.40858,9.0,2,0,3,1,2.21,31,14,1.36,6.2,34.6,23.8,0.2,15.1,103,103.4,27,6.2,7.9,0,0.0,4.6,4.79,260.36,2.4,4,6556909083467302524,0.07,0.58
23.078168,72.440091,29.21399,78.95693,8.4,1,8,3,0,3.36,47,14,1.71,14.3,28.1,25.6,0.4,14.2,75,103.45,20,6.2,7.9,0,0.0,3.7,1.04,295.52,2.4,4,5105752467700601788,0.24,0.39
23.057152,72.633544,30.81383,75.16878,21.7,1,2,4,0,5.71,40,7,2.41,10.8,36.0,40.6,6.6,7.5,86,104.9,29,7.2,7.9,0,0.0,2.8,3.96,862.27,1.2,2,3851525492215592754,2.64,0.19
22.975666,72.665511,15.73628,75.96976,8.3,4,19,3,0,1.32,94,71,1.1,2.6,31.2,55.7,13.2,3.5,102,101.8,18,7.1,7.9,0,0.0,3.8,12.0,259.25,2.4,4,8660925997549833249,0.07,0.13
23.06985,72.543454,25.92493,73.66633,7.7,2,8,1,1,41.0,41,1,13.0,8.3,38.5,39.6,12.3,2.4,110,102.2,30,7.0,7.9,0,0.0,2.8,7.46,1408.58,4.8,8,-7433821572760460354,4.92,0.21
23.054488,72.644187,10.58806,77.24779,18.2,2,16,3,0,40.0,40,1,12.7,6.6,37.5,50.9,9.4,11.9,125,102.45,30,6.0,7.9,0,0.0,4.2,4.29,2364.18,2.4,4,-7412168017283711368,8.86,0.64
23.031393,72.5594,25.87498,86.59611,1.0,4,6,6,0,30.0,30,1,9.7,5.0,44.2,31.2,12.1,20.28254566939713,90,108.45,48,6.8,7.9,0,0.0,4.4,6.0,460.32,2.4,4,506678627784236216,0.87,0.16
23.016608,72.570906,21.34222,71.30633,1.0,2,7,5,0,2.11,40,19,1.33,13.8,36.5,19.5,10.8,4.2,126,106.35,41,6.2,7.9,0,0.0,4.0,8.13,61.86,2.4,4,-4729671611524390592,0.72,0.07
23.099313,72.502156,21.46527,83.97573,2.7,3,3,6,0,1.31,47,36,1.09,9.4,27.7,47.4,7.7,4.4,83,100.75,20,6.8,7.9,0,0.0,2.5,3.87,114.43,2.4,4,-263150229255656783,0.52,0.65
23.117919,72.528064,10.10649,76.35484,17.0,1,0,2,0,3.38,44,13,1.72,7.7,33.4,39.1,9.6,4.6,90,104.25,42,6.6,7.9,0,34.0,4.5,10.63,566.22,2.4,4,564183969434295580,1.37,0.07
22.945134,72.545469,26.32293,91.00632,11.6,1,10,1,0,1.34,47,35,1.1,12.2,35.8,24.9,12.4,16.8,131,102.45,39,5.9,7.9,0,0.0,1.9,5.58,313.11,2.4,4,549357025785789197,0.3,0.39
23.018613,72.596697,25.66795,85.83636,13.5,3,18,0,0,1.85,72,39,1.25,21.5,35.1,50.9,8.9,10.7,130,99.35,23,6.8,7.9,0,0.0,4.5,3.18,375.95,1.2,2,-2273685299036309439,0.6,0.15
23.128564,72.483522,22.75218,72.68533,5.5,3,8,0,0,47.0,47,1,14.8,18.2,21.6,33.1,0.5,2.4,111,101.35,17,5.8,7.9,0,0.0,3.7,4.6,1333.75,2.4,4,-538380113949989390,4.53,0.09
23.075473,72.604139,28.98002,77.70636,20.3,3,8,6,0,9.2,46,5,3.46,9.6,40.8,55.9,10.2,9.9,116,103.9,27,7.7,7.9,0,0.0,4.3,1.59,995.53,2.4,4,5349265275854938634,3.12,0.53
23.00138,72.566058,22.10194,85.37752,7.0,3,13,2,0,3.79,53,14,1.84,6.1,40.1,44.3,8.7,14.697301902362948,129,107.75,27,6.8,7.9,1,0.0,4.4,1.1,293.98,2.4,4,6107285746469450947,0.23,0.11
23.038524,72.547591,34.08565,74.80555,8.2,3,4,5,0,14.33,43,3,5.0,8.8,27.9,41.5,7.8,1.9,70,104.2,19,6.7,7.9,1,0.0,4.2,3.0,552.99,2.4,4,-41955454292864168,1.29,0.56
23.054072,72.497306,11.50526,77.23826,4.9,2,21,5,0,34.0,34,1,10.9,10.7,33.1,28.3,0.4,0.6,69,103.0,22,6.5,7.9,0,9.8,4.4,4.39,697.36,1.2,2,-2418575671094150430,1.95,0.28
23.05114,72.588762,25.49043,85.94001,10.3,2,13,5,0,3.31,43,13,1.69,7.0,33.1,51.2,12.3,9.4,95,103.4,29,6.0,7.9,0,0.0,3.0,1.83,362.79,2.4,4,8826784296785406604,0.48,0.29
23.088259,72.569675,33.37526,74.3092,3.1,2,19,2,0,1.79,100,56,1.24,10.8,37.4,49.9,12.4,16.7,117,101.4,25,6.3,7.9,0,6.2,4.8,5.69,117.33,1.2,2,-2377953117262804720,0.49,0.12
22.954416,72.523843,28.98002,77.70636,4.4,2,4,6,0,1.7,34,20,1.21,13.8,33.5,34.9,11.8,10.3,96,102.1,27,7.1,7.9,0,8.8,2.7,7.43,152.38,1.2,2,-4415038852025805741,0.4,0.15
22.995518,72.565351,22.88783,84.13864,17.8,2,15,2,1,3.43,48,14,1.73,6.9,39.1,45.9,13.0,12.77164682829847,116,109.9,23,6.3,7.9,0,0.0,3.6,11.44,572.0,2.4,4,-5538291153116454149,1.42,0.17
