start_lat,start_lon,end_lat,end_lon,distance_km,num_passengers,time_of_day,day_of_week,holiday_indicator,demand_supply_ratio,real_time_demand,driver_availability,surge_multiplier,traffic_delay_minutes,temperature_celsius,humidity,visibility,wind_speed,air_quality_index,fuel_price_per_liter,population_density,safety_score,infrastructure_development,event_ongoing,toll_charges,driver_rating,public_transport_proximity,fare_amount,compute_capability,device_ram,hashed_user_id,local_fare_variance,accuracy_drift_score
13.072285,77.586801,14.46693,75.92694,3.4,4,6,0,0,37.0,37,1,11.8,15.2,20.4,62.7,7.2,25.2,99,98.9,28,7.2,8.5,0,0.0,4.6,2.93,717.61,4.8,8,9054239068768922968,0.73,0.53
13.023934,77.675549,17.34769,78.55757,14.3,1,11,5,0,39.0,39,1,12.4,9.4,27.7,47.5,9.2,0.4,49,105.4,34,5.9,8.5,0,28.6,4.0,6.06,2037.4,2.4,4,-6835725805260828080,3.81,0.47
12.939447,77.64691,10.10649,76.35484,6.1,4,21,6,0,6.14,43,7,2.54,3.8,19.3,52.5,11.1,14.7,83,104.0,24,5.9,8.5,0,0.0,3.9,8.92,304.99,2.4,4,-376491887449600608,0.23,0.32
12.992795,77.635341,29.21399,78.95693,8.7,3,18,3,0,1.24,94,76,1.07,7.4,25.1,94.5,11.1,3.7,97,100.55,30,6.2,8.5,0,0.0,4.6,2.92,233.97,2.4,4,838102386784277617,0.39,0.18
12.992971,77.545895,26.2649,81.54855,8.5,2,7,5,0,1.7,34,20,1.21,15.2,23.5,71.5,0.2,1.1,84,102.75,52,6.9,8.5,0,17.0,4.9,3.35,310.02,4.8,8,8689049196056215046,0.25,0.33
13.00285,77.630511,30.81383,75.16878,7.1,2,20,1,0,1.44,104,72,1.13,11.3,33.7,45.9,7.4,2.3,81,108.55,27,6.7,8.5,0,14.2,3.5,9.06,225.72,2.4,4,6661205328984115505,0.47,0.56
13.02436,77.551126,26.76628,83.36889,5.9,4,1,1,0,1.95,39,20,1.28,24.9,26.6,100.0,10.7,6.4,110,104.1,38,6.9,8.5,0,0.0,4.7,5.84,226.08,2.4,4,358303929466807836,0.51,0.24
12.823676,77.555389,26.2649,81.54855,10.7,2,21,2,0,9.6,48,5,3.58,10.3,27.2,36.8,8.0,7.2,105,101.9,39,7.4,8.5,0,0.0,4.0,10.18,536.06,4.8,8,3362212086967383746,0.31,0.47
12.913277,77.559861,11.50526,77.23826,1.0,4,6,1,0,3.82,42,11,1.85,10.8,25.6,72.4,11.8,1.1,89,101.45,45,6.5,8.5,0,0.0,4.0,8.37,98.47,4.8,8,7827272297705256742,0.72,0.24
12.915627,77.617234,11.12018,76.11996,15.1,3,2,3,0,1.83,44,24,1.25,14.4,26.4,85.8,4.0,0.3,75,102.4,36,6.6,8.5,0,0.0,4.1,5.56,476.65,1.2,2,7316268327146701871,0.18,0.59
13.037338,77.519168,11.93381,79.82979,1.5,4,6,1,0,37.0,37,1,11.8,11.9,30.0,63.1,6.6,3.6,92,106.6,19,7.1,8.5,0,0.0,4.5,10.75,620.58,4.8,8,1140239878416284245,0.49,0.45
12.970985,77.485623,11.93381,79.82979,11.1,1,2,3,0,1.81,38,21,1.24,20.2,22.7,57.7,9.9,21.0,117,103.65,44,5.7,8.5,0,0.0,4.4,1.79,309.96,4.8,8,-3650703490689864414,0.28,0.22
12.970202,77.60073,22.4711,88.1453,1.0,1,16,1,0,4.25,51,12,1.98,12.9,22.2,100.0,7.8,3.7,129,100.65,35,7.0,8.5,0,0.0,3.2,2.12,62.6,2.4,4,1144166135563901721,0.81,0.31
12.974515,77.537442,20.88197,85.83334,8.0,1,5,4,0,3.88,31,8,1.86,24.4,25.8,48.7,0.2,0.6,102,104.55,22,7.1,8.5,0,0.0,2.3,0.81,318.78,2.4,4,-1174133302840219854,0.28,0.51
12.973418,77.558225,22.88783,84.13864,2.7,1,14,0,0,1.32,54,41,1.1,24.5,35.0,85.2,9.9,2.1,68,104.0,19,6.4,8.5,0,0.0,2.4,3.01,85.67,1.2,2,-5269713876858101734,0.79,0.26
12.976936,77.600638,14.62072,74.83554,2.4,3,7,4,0,29.0,29,1,9.4,15.2,34.4,62.9,1.0,19.0,119,111.35,16,6.0,8.5,1,0.0,3.0,4.54,665.67,2.4,4,-3051544490757031689,0.6,0.1
12.959978,77.53721,25.66795,85.83636,17.4,4,9,4,0,1.61,45,28,1.18,12.6,17.7,83.0,12.1,0.9,75,104.6,27,7.0,8.5,0,0.0,4.0,9.66,494.9,2.4,4,2139392251980850814,0.14,0.12
12.961223,77.554203,25.87498,86.59611,3.3,2,1,3,0,5.83,35,6,2.45,8.5,24.9,63.1,11.2,8.1,85,104.1,48,6.1,8.5,0,0.0,4.6,6.11,181.03,2.4,4,-2121609230711977292,0.53,0.38
12.912403,77.685982,32.55531,76.12647,10.7,1,23,6,0,1.38,40,29,1.11,27.3,28.5,67.7,13.5,23.8,72,102.0,36,6.3,8.5,0,0.0,4.9,12.0,285.54,4.8,8,5455969810494041408,0.27,0.05
12.873589,77.629699,28.98002,77.70636,26.9,4,23,3,0,1.58,41,26,1.17,18.9,22.3,80.0,0.8,11.4,91,103.35,27,6.8,8.5,1,0.0,4.8,7.54,773.09,2.4,4,110672546055120914,0.81,0.53
13.042137,77.631129,25.92127,86.79271,10.3,1,22,0,0,2.35,40,17,1.41,21.3,21.6,59.8,14.6,26.1,96,98.35,26,6.0,8.5,0,20.6,4.1,7.05,319.64,2.4,4,7614357682557984610,0.26,0.51
12.964226,77.679317,29.21399,78.95693,11.0,4,11,3,0,1.35,42,31,1.11,10.9,16.8,76.0,9.7,6.1,95,101.85,39,6.3,8.5,0,0.0,2.5,7.03,318.04,4.8,8,6205794804785096168,0.25,0.07
12.908383,77.534135,23.1959,86.51499,10.3,2,1,5,0,1.44,36,25,1.13,15.6,29.0,49.2,9.0,0.4,87,106.3,33,6.3,8.5,0,0.0,4.4,5.95,291.91,2.4,4,5967192900370604105,0.33,0.7
12.990452,77.643316,25.6439,77.9129,5.6,4,5,4,0,21.5,43,2,7.15,18.3,30.2,76.7,8.7,4.3,72,104.6,14,7.1,8.5,0,0.0,4.8,1.07,713.24,4.8,8,8283934281625131503,0.66,0.18
12.932676,77.630523,25.13915,73.06784,12.0,4,21,2,0,1.52,41,27,1.16,19.3,21.4,100.0,1.7,5.1,68,100.75,32,6.6,8.5,0,0.0,3.9,6.42,373.15,4.8,8,2454973345583888528,0.16,0.18
12.938671,77.589903,24.05979,77.40858,5.4,6,15,2,0,2.53,43,17,1.46,11.5,24.6,90.3,1.8,10.4,82,100.65,37,6.3,8.5,0,0.0,3.6,2.29,284.01,4.8,8,272867276836271739,0.29,0.42
12.972121,77.590358,25.87498,86.59611,18.1,2,10,2,0,1.47,44,30,1.14,17.6,28.1,66.6,7.8,9.7,87,103.0,30,6.9,8.5,0,0.0,2.9,1.95,496.64,1.2,2,4681622392847677288,0.16,0.43
12.896574,77.537668,19.21667,73.08333,8.3,1,7,0,0,25.0,50,2,8.2,20.7,26.5,64.5,11.3,5.3,93,99.75,17,6.8,8.5,0,0.0,3.5,12.0,925.38,4.8,8,3510660964918259130,1.22,0.45
12.936063,77.586642,11.12018,76.11996,4.6,1,23,2,1,31.0,31,1,10.0,15.1,35.0,63.2,11.3,1.7,124,106.45,46,6.4,8.5,0,0.0,4.1,1.94,617.52,2.4,4,7761863495503644815,0.44,0.11
12.942455,77.625171,21.53889,71.57737,5.5,2,23,4,0,34.0,34,1,10.9,18.8,31.3,80.1,7.1,10.5,82,108.75,31,6.6,8.5,0,0.0,4.5,12.0,773.12,4.8,8,-4220592023602565318,0.85,0.36
13.002211,77.637602,34.08565,74.80555,12.8,2,8,2,0,28.0,28,1,9.1,13.4,22.2,77.3,2.0,10.2,105,103.15,22,7.1,8.5,1,0.0,3.1,3.03,1590.84,2.4,4,3191469482555374115,2.8,0.34
12.944257,77.545386,17.54907,82.85749,12.8,1,14,4,1,3.91,43,11,1.87,21.3,34.8,55.6,7.7,0.3,86,109.55,39,6.2,8.5,0,25.6,4.4,3.68,471.06,4.8,8,-6261169181713310272,0.12,0.61
12.947135,77.611106,19.30157,72.85107,5.3,4,0,0,0,4.12,33,8,1.94,17.6,21.5,65.7,11.8,3.1,74,98.6,34,5.9,8.5,0,0.0,3.1,4.5,236.81,4.8,8,2457571505788776038,0.43,0.5
13.036209,77.639124,25.13915,73.06784,6.8,2,9,3,0,1.42,34,24,1.12,16.3,27.0,74.6,7.9,6.2,84,100.3,19,6.7,8.5,0,13.6,4.7,4.66,197.86,4.8,8,2634346314343834494,0.49,0.19
12.927389,77.676791,12.1277,78.15794,4.8,3,19,5,0,1.75,98,56,1.23,16.9,26.4,54.5,9.5,5.5,104,103.55,28,7.0,8.5,0,0.0,2.9,2.42,179.92,2.4,4,7157904682823835252,0.57,0.21
12.949679,77.603242,33.37526,74.3092,16.3,4,2,0,0,38.0,38,1,12.1,18.6,25.3,78.5,1.7,0.4,66,100.6,44,6.5,8.5,0,0.0,3.7,6.77,2710.2,4.8,8,-8630051809779761271,5.4,0.39
12.895098,77.516613,25.6439,77.9129,14.8,2,12,3,1,37.0,37,1,11.8,20.5,35.1,63.8,10.6,12.7,115,106.55,36,5.9,8.5,0,0.0,2.8,2.24,1918.23,2.4,4,4248116590502337168,3.6,0.46
12.939878,77.662082,10.12268,77.54372,5.0,3,9,5,0,36.0,36,1,11.5,13.7,33.3,81.2,0.3,12.4,61,103.45,29,5.7,8.5,0,0.0,4.5,7.22,801.88,4.8,8,-1131042201504088768,0.86,0.11
12.909435,77.664223,20.88197,85.83334,19.8,4,6,5,0,37.0,37,1,11.8,16.8,26.4,67.3,9.9,13.3,74,103.0,35,6.1,8.5,0,0.0,3.6,5.52,2611.22,4.8,8,5902009990483026692,5.24,0.23
12.942461,77.626367,20.88098,75.11937,13.2,3,12,3,0,2.93,41,14,1.58,11.0,27.3,56.1,13.2,1.8,69,103.7,23,6.7,8.5,0,0.0,4.4,12.0,412.86,2.4,4,-3282810803768785986,-0.01,0.53
12.929532,77.701726,24.41288,76.56719,3.2,3,12,6,0,1.67,50,30,1.2,0.5,29.2,48.1,9.6,0.5,51,101.75,30,6.4,8.5,0,6.4,4.4,7.65,114.04,1.2,2,1734771900495621025,0.76,0.15
13.029329,77.615217,29.22254,79.5286,3.5,4,14,1,0,36.0,36,1,11.5,11.9,29.9,90.5,1.7,8.7,76,107.65,47,6.0,8.5,0,0.0,3.9,5.06,805.24,4.8,8,-7749479737414900128,0.87,0.21
13.068407,77.630752,21.34222,71.30633,9.4,1,17,5,0,1.41,106,75,1.12,14.7,20.2,93.8,9.8,18.0,105,103.6,37,6.0,8.5,0,0.0,4.4,6.32,263.8,4.8,8,1414682951663449465,0.33,0.32
13.073889,77.583787,21.46527,83.97573,6.6,1,21,2,0,41.0,41,1,13.0,14.1,33.3,70.0,7.9,8.2,67,107.15,32,6.7,8.5,0,0.0,4.8,1.51,1165.01,4.8,8,-6352726679964773844,1.78,0.32
12.960462,77.616273,25.87498,86.59611,3.4,2,19,3,0,1.38,99,72,1.11,19.3,34.2,72.4,0.9,9.2,99,107.0,26,6.2,8.5,0,0.0,4.7,9.53,111.9,1.2,2,3404464335722243096,0.74,0.24
13.014991,77.62771,22.75218,72.68533,28.9,3,11,0,0,1.5,33,22,1.15,14.9,26.4,61.2,10.8,11.5,90,101.0,35,7.5,8.5,0,57.8,3.6,2.85,802.83,4.8,8,984466543024827016,0.95,0.32
12.958443,77.61932,20.88098,75.11937,11.2,1,6,4,0,40.0,40,1,12.7,12.2,32.6,45.8,11.8,4.2,96,107.85,28,5.9,8.5,0,0.0,3.5,3.83,1695.8,1.2,2,-3958301099154931532,3.04,0.47
13.021508,77.652234,22.75218,72.68533,7.2,2,21,5,0,4.56,41,9,2.07,15.9,18.3,55.4,9.3,6.7,57,105.45,24,6.1,8.5,1,0.0,2.7,0.71,315.73,2.4,4,-1627369613754615243,0.28,0.3
13.006143,77.540965,28.98002,77.70636,14.8,4,7,6,0,1.84,35,19,1.25,17.6,30.3,59.0,9.3,6.4,54,107.05,56,6.5,8.5,0,0.0,3.1,7.37,447.42,2.4,4,-1364989629735590809,0.05,0.7
12.979479,77.514661,18.51957,73.85535,12.1,4,18,5,0,1.9,99,52,1.27,18.8,22.3,75.6,1.9,5.4,72,104.6,21,5.9,8.5,0,0.0,3.9,5.12,398.89,2.4,4,-3649286593729549068,0.1,0.53
12.903496,77.670332,25.6439,77.9129,28.3,1,18,0,0,1.81,98,54,1.24,20.1,20.8,74.8,12.3,7.1,86,102.2,34,6.4,8.5,0,0.0,3.5,3.92,753.23,4.8,8,2235565276379417023,0.83,0.45
12.936205,77.575935,22.4711,88.1453,10.2,1,4,6,0,4.6,46,10,2.08,19.0,24.3,61.4,8.7,2.7,99,102.1,44,6.7,8.5,0,0.0,2.7,8.75,369.87,4.8,8,-3923204634436424149,0.11,0.11
13.02902,77.611606,12.25282,79.41727,20.8,1,10,3,0,6.33,38,6,2.6,19.9,28.5,71.2,11.1,10.7,73,101.85,18,6.5,8.5,0,0.0,4.6,5.25,848.42,2.4,4,8710388936681696749,0.98,0.38
13.035703,77.557087,17.54907,82.85749,1.0,2,21,4,0,3.27,49,15,1.68,12.6,35.8,52.5,2.2,22.5,119,111.05,32,6.1,8.5,0,2.0,4.8,1.16,85.09,2.4,4,-4965674037951333094,0.8,0.19
12.923023,77.612802,11.12018,76.11996,15.9,4,12,6,0,4.27,47,11,1.98,18.5,22.2,52.0,11.1,2.4,85,103.05,31,6.4,8.5,0,31.8,4.6,6.63,617.51,4.8,8,-8823156119775233239,0.42,0.38
12.940434,77.572775,25.13915,73.06784,13.6,2,9,3,0,3.77,49,13,1.83,16.8,19.7,64.0,10.4,2.6,113,101.3,22,6.7,8.5,0,0.0,2.7,4.1,484.54,4.8,8,26518311428379789,0.12,0.16
12.918192,77.637324,23.18,88.58,4.7,2,20,0,0,1.1,109,99,1.03,6.8,32.0,62.7,10.6,9.4,108,105.05,37,6.9,8.5,0,0.0,2.4,1.55,129.47,2.4,4,-2837795255426356086,0.72,0.25
12.93841,77.628355,9.82564,78.25795,7.8,2,22,5,0,2.26,43,19,1.38,12.1,36.3,53.6,11.6,14.2,97,108.95,45,7.2,8.5,0,0.0,3.6,10.0,267.3,4.8,8,-9011457910516306357,0.34,0.13
12.948286,77.702357,26.11527,86.59509,14.3,1,4,3,0,31.0,31,1,10.0,12.8,20.7,82.4,2.8,9.9,47,100.8,29,6.3,8.5,0,0.0,4.7,7.37,2007.62,2.4,4,-2674356067901130276,3.8,0.21
13.025372,77.526178,25.6439,77.9129,18.0,2,9,6,1,1.61,45,28,1.18,11.7,15.8,77.7,2.0,1.9,91,103.8,21,6.3,8.5,0,0.0,2.9,2.68,518.54,2.4,4,8843059610923922544,0.22,0.29
12.914678,77.533901,21.59983,71.21169,11.6,4,2,5,0,14.0,42,3,4.9,10.8,25.5,60.3,9.0,5.1,84,105.8,47,6.7,8.5,1,0.0,4.0,6.3,929.0,1.2,2,-7031034855594302063,1.22,0.09
12.945374,77.620947,28.71271,77.656,7.6,2,18,2,0,1.67,102,61,1.2,9.2,34.9,74.5,11.2,5.6,99,106.5,29,6.3,8.5,0,0.0,4.6,4.22,227.53,4.8,8,-2970810160771391937,0.43,0.26
12.983461,77.588586,22.4711,88.1453,12.9,2,13,1,0,45.0,45,1,14.2,10.6,32.3,75.7,10.1,6.4,109,101.8,31,6.0,8.5,0,0.0,2.5,2.44,1934.73,2.4,4,-321801312984527491,3.63,0.27
12.943245,77.592674,22.88783,84.13864,10.0,1,16,5,0,1.82,31,17,1.25,19.7,33.2,89.8,9.8,11.1,120,102.4,18,6.8,8.5,0,0.0,3.1,4.0,280.15,1.2,2,9101775700655789339,0.32,0.19
13.061994,77.664394,19.30157,72.85107,3.2,4,6,3,0,2.06,33,16,1.32,13.4,32.2,67.6,9.8,8.8,75,105.35,35,7.5,8.5,1,0.0,4.5,3.95,140.34,4.8,8,4009610142870852593,0.62,0.36
12.949115,77.595866,29.22254,79.5286,3.0,1,18,4,0,2.04,96,47,1.31,13.4,29.4,58.0,11.5,5.5,80,104.05,26,6.7,8.5,0,0.0,1.7,1.95,100.19,4.8,8,1907028489344191075,0.81,0.24
12.942931,77.555098,25.92493,73.66633,8.8,1,1,6,0,1.38,47,34,1.11,16.7,24.8,63.5,8.0,5.2,101,102.8,23,7.3,8.5,0,0.0,4.7,0.43,247.48,2.4,4,-1482216982970983103,0.42,0.05
12.925761,77.556208,18.51957,73.85535,2.5,2,3,4,0,1.62,39,24,1.19,12.6,16.7,41.1,8.2,7.6,93,106.05,22,7.1,8.5,0,0.0,3.8,6.45,83.17,2.4,4,-4331201902788439946,0.76,0.24
12.94436,77.530933,27.9247,78.40102,9.5,1,8,5,0,1.85,48,26,1.25,29.0,27.2,70.9,6.8,6.2,69,102.3,22,6.4,8.5,1,0.0,3.5,9.04,318.5,2.4,4,-2474232124434377750,0.24,0.22
13.052092,77.525377,30.21121,74.4818,7.3,4,9,1,0,2.22,51,23,1.37,10.8,27.7,70.2,10.2,6.6,67,109.25,31,5.6,8.5,1,0.0,3.3,5.45,258.0,1.2,2,-6597184341526318544,0.37,0.38
12.981635,77.545088,29.21399,78.95693,6.3,3,2,3,0,2.85,37,13,1.55,18.9,29.0,100.0,2.1,3.4,95,103.85,30,6.1,8.5,1,0.0,3.5,5.87,232.06,4.8,8,9196469976057368265,0.4,0.16
12.920522,77.495972,20.88197,85.83334,6.0,2,14,4,0,3.73,41,11,1.82,12.8,27.6,69.1,12.4,5.9,119,102.55,25,6.4,8.5,0,0.0,4.6,1.94,230.82,4.8,8,-984304473004404309,0.49,0.16
12.904591,77.670422,10.12268,77.54372,3.2,4,0,2,0,48.0,48,1,15.1,21.5,20.2,62.9,2.0,4.9,101,103.8,34,6.1,8.5,0,6.4,4.2,7.7,1203.96,4.8,8,-487605334330852755,1.84,0.4
12.996858,77.653981,12.1277,78.15794,4.8,2,7,1,0,4.7,47,10,2.11,9.5,27.2,60.7,8.4,8.7,74,100.95,32,6.0,8.5,0,0.0,4.0,5.04,232.46,4.8,8,3767880389658097289,0.4,0.52
12.973185,77.62349,22.75218,72.68533,12.1,2,15,0,0,8.33,50,6,3.2,7.5,31.2,62.8,2.4,6.3,112,103.3,46,6.1,8.5,0,0.0,1.6,4.19,609.2,4.8,8,4676780071765784936,0.44,0.3
13.005755,77.603253,22.88783,84.13864,14.4,2,16,5,0,2.18,37,17,1.35,24.1,18.5,86.9,11.6,20.3,90,105.6,23,6.0,8.5,0,0.0,4.8,5.75,417.99,2.4,4,-4861382349480238570,-0.01,0.43
12.962569,77.583561,10.12268,77.54372,1.2,2,3,0,0,30.0,30,1,9.7,6.2,17.5,63.1,13.5,3.1,86,99.55,29,7.1,8.5,0,0.0,4.8,4.74,459.48,4.8,8,1375281758007266865,0.12,0.22
12.940047,77.63057,29.21399,78.95693,13.7,1,20,0,0,1.98,93,47,1.29,18.6,29.8,93.5,1.7,21.6,114,101.65,47,6.6,8.5,0,0.0,4.8,2.94,436.7,4.8,8,-7574971622364654651,-0.0,0.26
13.005749,77.594245,25.49043,85.94001,1.0,1,23,0,0,44.0,44,1,13.9,16.5,24.7,66.7,11.0,20.2,88,99.95,30,7.1,8.5,1,0.0,3.9,8.81,498.92,4.8,8,3821435391474385938,0.15,0.26
12.969066,77.63537,20.88098,75.11937,3.4,2,2,4,0,5.38,43,8,2.31,10.5,30.3,63.0,0.3,2.2,84,108.25,29,6.2,8.5,0,0.0,4.0,5.3,189.99,2.4,4,4610786123709901876,0.5,0.17
12.951416,77.590183,18.18158,76.03889,13.2,3,10,5,0,3.75,45,12,1.82,15.1,14.4,78.8,1.8,13.1,107,105.7,15,6.9,8.5,1,0.0,4.5,2.56,506.39,4.8,8,1975247484965018998,0.25,0.42
12.938314,77.52893,26.2649,81.54855,9.3,4,10,3,0,1.68,42,25,1.2,19.1,28.0,53.4,7.9,3.8,95,103.0,21,5.7,8.5,0,0.0,3.5,8.01,290.56,2.4,4,8577172899480973980,0.3,0.04
12.99878,77.602617,12.04161,75.35927,26.0,1,13,3,0,3.21,45,14,1.66,18.3,17.4,76.7,11.9,19.6,115,102.05,25,6.3,8.5,1,52.0,3.8,0.82,904.4,4.8,8,4664750752668986993,1.13,0.33
12.939397,77.627624,17.34769,78.55757,6.2,3,16,4,0,2.8,28,10,1.54,19.7,31.3,75.1,0.2,2.3,100,109.1,37,6.4,8.5,0,0.0,2.8,2.6,243.69,2.4,4,2054863411698561401,0.43,0.44
12.9819,77.521324,11.50526,77.23826,3.9,4,3,5,0,1.5,48,32,1.15,5.0,25.3,80.9,7.8,24.4,82,104.4,33,6.3,8.5,0,0.0,2.5,6.07,146.78,1.2,2,2814431756173882266,0.63,0.59
12.956722,77.540204,18.51957,73.85535,7.8,1,17,3,0,1.25,101,81,1.07,9.8,27.4,85.8,1.7,6.3,76,104.2,33,6.7,8.5,0,0.0,4.1,5.27,245.68,4.8,8,7535083722361667214,0.39,0.04
12.980692,77.593131,24.05979,77.40858,12.7,3,20,4,0,1.23,121,98,1.07,17.1,32.1,42.8,10.0,2.1,83,109.35,35,6.1,8.5,0,0.0,4.9,4.77,372.8,2.4,4,-5711966533536911405,0.15,0.13
12.922565,77.577603,20.88197,85.83334,4.8,3,21,1,0,2.76,47,17,1.53,12.5,26.7,77.5,9.2,8.7,60,100.85,21,7.0,8.5,0,0.0,2.9,7.02,167.72,2.4,4,2913741101665041448,0.64,0.51
12.986478,77.553511,26.44931,91.61356,10.4,3,13,4,0,30.0,30,1,9.7,17.7,14.5,45.3,0.4,1.5,102,102.4,24,5.1,8.5,0,0.0,4.2,10.04,1259.18,4.8,8,-4562139831863988341,2.0,0.37
12.960269,77.587605,12.1277,78.15794,18.9,2,9,5,0,31.0,31,1,10.0,14.9,31.5,56.3,11.5,2.7,106,109.9,33,5.7,8.5,1,0.0,3.3,10.21,2056.11,2.4,4,498898444779669855,3.93,0.55
13.074713,77.540104,14.62072,74.83554,6.0,1,20,4,0,1.31,98,75,1.09,19.2,30.9,62.5,14.3,10.8,99,103.0,24,6.3,8.5,1,0.0,1.7,1.94,188.96,4.8,8,-7955113135064472545,0.56,0.46
12.963513,77.620945,26.2649,81.54855,12.0,1,19,3,0,2.19,81,37,1.36,14.2,34.2,86.7,10.7,18.4,45,107.05,31,6.3,8.5,0,0.0,2.3,6.53,350.8,2.4,4,6493449809691762942,0.21,0.34
13.022211,77.699119,29.22254,79.5286,9.9,3,18,3,0,1.15,113,98,1.05,12.8,17.2,60.1,0.6,4.3,92,103.1,28,6.0,8.5,0,0.0,3.8,7.5,274.48,2.4,4,590978518327652866,0.34,0.35
12.955255,77.500178,26.2649,81.54855,5.0,6,2,4,0,2.15,28,13,1.35,13.8,26.1,60.9,12.7,12.0,89,104.0,28,6.4,8.5,0,0.0,2.3,5.35,245.09,4.8,8,-4578937364203248967,0.38,0.39
12.910883,77.656706,14.46693,75.92694,2.1,3,14,6,0,4.15,54,13,1.95,8.6,26.1,98.2,1.9,0.6,118,100.5,37,6.1,8.5,0,0.0,3.7,5.19,115.01,4.8,8,830429920226896323,0.74,0.32
13.00601,77.469863,26.32293,91.00632,5.4,1,3,5,0,1.29,45,35,1.09,22.0,18.2,70.8,13.8,16.9,101,102.95,24,6.3,8.5,1,10.8,1.7,4.88,162.28,4.8,8,-8201174067279757079,0.63,0.35
12.897926,77.557667,26.11527,86.59509,6.3,3,15,0,0,1.53,49,32,1.16,15.5,25.0,76.2,1.3,0.5,101,101.95,28,5.6,8.5,0,12.6,3.2,3.09,210.69,4.8,8,-7675817390334550747,0.52,0.22
12.97612,77.434479,15.45144,78.14797,11.6,3,19,4,0,1.59,100,63,1.18,13.1,23.5,71.6,12.7,3.1,54,103.4,27,6.5,8.5,0,0.0,4.8,9.96,322.67,2.4,4,3741896200970205584,0.27,0.16
13.050775,77.550683,16.06213,76.0586,10.7,3,12,0,0,3.5,35,10,1.75,13.9,22.6,77.9,9.2,1.0,77,100.15,18,5.9,8.5,0,0.0,4.3,5.1,354.95,4.8,8,-8019773607755815749,0.17,0.37
12.9776,77.660563,30.81383,75.16878,25.3,2,3,5,0,1.87,58,31,1.26,14.3,26.0,68.6,1.6,3.5,93,103.3,24,5.9,8.5,0,50.6,3.1,4.69,772.65,4.8,8,6255194733355678123,0.82,0.26
12.85663,77.537115,28.98002,77.70636,8.0,2,3,0,0,2.88,23,8,1.56,12.7,30.7,64.0,8.3,15.0,66,102.0,39,5.9,8.5,0,0.0,1.9,4.67,267.12,1.2,2,5727375729522130873,0.36,0.28
12.999736,77.591323,15.45144,78.14797,14.9,1,22,0,0,3.7,37,10,1.81,21.2,24.1,92.3,1.6,3.5,88,101.3,24,6.2,8.5,0,0.0,3.6,8.45,525.48,4.8,8,4241455954528839550,0.23,0.33
